"Final_EA_code","interview__id","Communal_Resource_id","s6eq01","s6eq02","s6eq03","s6eq04","s6eq05","s6eq06","s6eq07a","s6eq07b","s6eq07c","s6eq08a","s6eq08b","s6eq08c","s6eq09a","s6eq09b","s6eq09c","s6eq10","s6eq11","s6eq12","s6eq13","s6eq14"
"107202060102","2c4950efbc4f485ca7901eed4a944579",103,2,,,,,,,,,,,,,,,,,,,
"107202060102","2c4950efbc4f485ca7901eed4a944579",102,2,,,,,,,,,,,,,,,,,,,
"107202060102","2c4950efbc4f485ca7901eed4a944579",101,2,,,,,,,,,,,,,,,,,,,
"205107030213","2c5000cc7fa54db897421cefd55bae85",102,2,,,,,,,,,,,,,,,,,,,
"205107030213","2c5000cc7fa54db897421cefd55bae85",101,2,,,,,,,,,,,,,,,,,,,
"205107030213","2c5000cc7fa54db897421cefd55bae85",103,2,,,,,,,,,,,,,,,,,,,
"205107030213","2c5000cc7fa54db897421cefd55bae85",104,2,,,,,,,,,,,,,,,,,,,
"205107030213","2c5000cc7fa54db897421cefd55bae85",105,2,,,,,,,,,,,,,,,,,,,
"330107010101","2c7dff734efc4ccb991e6cba613ab077",104,2,,,,,,,,,,,,,,,,,,,
"330107010101","2c7dff734efc4ccb991e6cba613ab077",101,2,,,,,,,,,,,,,,,,,,,
"330107010101","2c7dff734efc4ccb991e6cba613ab077",105,2,,,,,,,,,,,,,,,,,,,
"330107010101","2c7dff734efc4ccb991e6cba613ab077",103,2,,,,,,,,,,,,,,,,,,,
"330107010101","2c7dff734efc4ccb991e6cba613ab077",102,2,,,,,,,,,,,,,,,,,,,
"303404010207","2c8f787219df44ad88f08faf238da056",105,2,,,,,,,,,,,,,,,,,,,
"303404010207","2c8f787219df44ad88f08faf238da056",104,2,,,,,,,,,,,,,,,,,,,
"303404010207","2c8f787219df44ad88f08faf238da056",103,2,,,,,,,,,,,,,,,,,,,
"303404010207","2c8f787219df44ad88f08faf238da056",102,2,,,,,,,,,,,,,,,,,,,
"303404010207","2c8f787219df44ad88f08faf238da056",101,2,,,,,,,,,,,,,,,,,,,
"417103010710","2d21136097a4458a990cfe6f52865418",103,2,,,,,,,,,,,,,,,,,,,
"417103010710","2d21136097a4458a990cfe6f52865418",102,2,,,,,,,,,,,,,,,,,,,
"417103010710","2d21136097a4458a990cfe6f52865418",101,2,,,,,,,,,,,,,,,,,,,
"417103010710","2d21136097a4458a990cfe6f52865418",105,2,,,,,,,,,,,,,,,,,,,
"417103010710","2d21136097a4458a990cfe6f52865418",104,2,,,,,,,,,,,,,,,,,,,
"124101050211","2f0258e282264dd6be94505229e6d055",104,2,,,,,,,,,,,,,,,,,,,
"124101050211","2f0258e282264dd6be94505229e6d055",105,2,,,,,,,,,,,,,,,,,,,
"124101050211","2f0258e282264dd6be94505229e6d055",103,2,,,,,,,,,,,,,,,,,,,
"124101050211","2f0258e282264dd6be94505229e6d055",101,2,,,,,,,,,,,,,,,,,,,
"124101050211","2f0258e282264dd6be94505229e6d055",102,2,,,,,,,,,,,,,,,,,,,
"102102080506","2f3dadda9c4d49b89b8f3d25ecf05ddc",102,2,,,,,,,,,,,,,,,,,,,
"102102080506","2f3dadda9c4d49b89b8f3d25ecf05ddc",101,2,,,,,,,,,,,,,,,,,,,
"102102080506","2f3dadda9c4d49b89b8f3d25ecf05ddc",105,2,,,,,,,,,,,,,,,,,,,
"102102080506","2f3dadda9c4d49b89b8f3d25ecf05ddc",103,2,,,,,,,,,,,,,,,,,,,
"102102080506","2f3dadda9c4d49b89b8f3d25ecf05ddc",104,2,,,,,,,,,,,,,,,,,,,
"106101090206","303f41c72565478cbb227a5e342ebc3e",104,2,,,,,,,,,,,,,,,,,,,
"106101090206","303f41c72565478cbb227a5e342ebc3e",101,2,,,,,,,,,,,,,,,,,,,
"106101090206","303f41c72565478cbb227a5e342ebc3e",102,2,,,,,,,,,,,,,,,,,,,
"106101090206","303f41c72565478cbb227a5e342ebc3e",105,2,,,,,,,,,,,,,,,,,,,
"106101090206","303f41c72565478cbb227a5e342ebc3e",103,2,,,,,,,,,,,,,,,,,,,
"320102040601","30b9d5e1f9fe43dd8a86e6563a69e79a",102,2,,,,,,,,,,,,,,,,,,,
"320102040601","30b9d5e1f9fe43dd8a86e6563a69e79a",103,2,,,,,,,,,,,,,,,,,,,
"320102040601","30b9d5e1f9fe43dd8a86e6563a69e79a",101,2,,,,,,,,,,,,,,,,,,,
"320102040601","30b9d5e1f9fe43dd8a86e6563a69e79a",104,2,,,,,,,,,,,,,,,,,,,
"320102040601","30b9d5e1f9fe43dd8a86e6563a69e79a",105,2,,,,,,,,,,,,,,,,,,,
"405302030405","30fa92d582c34ffb8cd59644c7cc475f",101,2,,,,,,,,,,,,,,,,,,,
"405302030405","30fa92d582c34ffb8cd59644c7cc475f",103,2,,,,,,,,,,,,,,,,,,,
"405302030405","30fa92d582c34ffb8cd59644c7cc475f",104,2,,,,,,,,,,,,,,,,,,,
"405302030405","30fa92d582c34ffb8cd59644c7cc475f",102,2,,,,,,,,,,,,,,,,,,,
"405302030405","30fa92d582c34ffb8cd59644c7cc475f",105,2,,,,,,,,,,,,,,,,,,,
"318116050101","312a435313e24061969eab79d4d65731",102,1,1,1,2,2,2,,,,4,,,1,,,3,2,,2,
"318116050101","312a435313e24061969eab79d4d65731",101,2,,,,,,,,,,,,,,,,,,,
"318116050101","312a435313e24061969eab79d4d65731",103,2,,,,,,,,,,,,,,,,,,,
"318116050101","312a435313e24061969eab79d4d65731",105,1,1,1,2,1,2,,,,4,,,1,,,3,2,,2,
"318116050101","312a435313e24061969eab79d4d65731",104,2,,,,,,,,,,,,,,,,,,,
"110207040309","31a3f66b54524494a74c267e31e91d05",103,2,,,,,,,,,,,,,,,,,,,
"110207040309","31a3f66b54524494a74c267e31e91d05",104,2,,,,,,,,,,,,,,,,,,,
"110207040309","31a3f66b54524494a74c267e31e91d05",105,2,,,,,,,,,,,,,,,,,,,
"110207040309","31a3f66b54524494a74c267e31e91d05",101,2,,,,,,,,,,,,,,,,,,,
"110207040309","31a3f66b54524494a74c267e31e91d05",102,2,,,,,,,,,,,,,,,,,,,
"218115040101","32bb43e6ccef425296ce50b454dcdcf2",101,2,,,,,,,,,,,,,,,,,,,
"218115040101","32bb43e6ccef425296ce50b454dcdcf2",104,2,,,,,,,,,,,,,,,,,,,
"218115040101","32bb43e6ccef425296ce50b454dcdcf2",105,2,,,,,,,,,,,,,,,,,,,
"218115040101","32bb43e6ccef425296ce50b454dcdcf2",102,2,,,,,,,,,,,,,,,,,,,
"218115040101","32bb43e6ccef425296ce50b454dcdcf2",103,2,,,,,,,,,,,,,,,,,,,
"201206020507","333db34cb0974453b19b4d13bf2506ac",104,,,,,,,,,,,,,,,,,,,,
"201206020507","333db34cb0974453b19b4d13bf2506ac",101,,,,,,,,,,,,,,,,,,,,
"201206020507","333db34cb0974453b19b4d13bf2506ac",103,,,,,,,,,,,,,,,,,,,,
"201206020507","333db34cb0974453b19b4d13bf2506ac",102,,,,,,,,,,,,,,,,,,,,
"201206020507","333db34cb0974453b19b4d13bf2506ac",105,,,,,,,,,,,,,,,,,,,,
"115103020402","34533291de9b4e30a46add0d31cb8f27",102,2,,,,,,,,,,,,,,,,,,,
"115103020402","34533291de9b4e30a46add0d31cb8f27",103,2,,,,,,,,,,,,,,,,,,,
"115103020402","34533291de9b4e30a46add0d31cb8f27",105,2,,,,,,,,,,,,,,,,,,,
"115103020402","34533291de9b4e30a46add0d31cb8f27",101,2,,,,,,,,,,,,,,,,,,,
"115103020402","34533291de9b4e30a46add0d31cb8f27",104,2,,,,,,,,,,,,,,,,,,,
"226101010214","349edf6fc6cb49ddb9bfeb044f66c642",102,2,,,,,,,,,,,,,,,,,,,
"226101010214","349edf6fc6cb49ddb9bfeb044f66c642",105,2,,,,,,,,,,,,,,,,,,,
"226101010214","349edf6fc6cb49ddb9bfeb044f66c642",104,2,,,,,,,,,,,,,,,,,,,
"226101010214","349edf6fc6cb49ddb9bfeb044f66c642",101,2,,,,,,,,,,,,,,,,,,,
"226101010214","349edf6fc6cb49ddb9bfeb044f66c642",103,2,,,,,,,,,,,,,,,,,,,
"302201050803","34efbcdf896549f7b8f690de4d3ebdf7",104,2,,,,,,,,,,,,,,,,,,,
"302201050803","34efbcdf896549f7b8f690de4d3ebdf7",103,2,,,,,,,,,,,,,,,,,,,
"302201050803","34efbcdf896549f7b8f690de4d3ebdf7",102,2,,,,,,,,,,,,,,,,,,,
"302201050803","34efbcdf896549f7b8f690de4d3ebdf7",105,2,,,,,,,,,,,,,,,,,,,
"302201050803","34efbcdf896549f7b8f690de4d3ebdf7",101,2,,,,,,,,,,,,,,,,,,,
"409301030405","362ff1525f0b427ebc84612761e41586",104,2,,,,,,,,,,,,,,,,,,,
"409301030405","362ff1525f0b427ebc84612761e41586",105,2,,,,,,,,,,,,,,,,,,,
"409301030405","362ff1525f0b427ebc84612761e41586",102,2,,,,,,,,,,,,,,,,,,,
"409301030405","362ff1525f0b427ebc84612761e41586",101,2,,,,,,,,,,,,,,,,,,,
"409301030405","362ff1525f0b427ebc84612761e41586",103,2,,,,,,,,,,,,,,,,,,,
"302101021503","369a2e686b0641f08735d83c69d92007",102,2,,,,,,,,,,,,,,,,,,,
"302101021503","369a2e686b0641f08735d83c69d92007",105,2,,,,,,,,,,,,,,,,,,,
"302101021503","369a2e686b0641f08735d83c69d92007",101,2,,,,,,,,,,,,,,,,,,,
"302101021503","369a2e686b0641f08735d83c69d92007",103,2,,,,,,,,,,,,,,,,,,,
"302101021503","369a2e686b0641f08735d83c69d92007",104,2,,,,,,,,,,,,,,,,,,,
"311202010102","37c7d386630e44f0b224b90b5746a370",105,2,,,,,,,,,,,,,,,,,,,
"311202010102","37c7d386630e44f0b224b90b5746a370",102,2,,,,,,,,,,,,,,,,,,,
"311202010102","37c7d386630e44f0b224b90b5746a370",101,2,,,,,,,,,,,,,,,,,,,
"311202010102","37c7d386630e44f0b224b90b5746a370",104,2,,,,,,,,,,,,,,,,,,,
"311202010102","37c7d386630e44f0b224b90b5746a370",103,1,2,2,2,2,2,,,,4,,,8,,,1,2,,2,
"321107061709","391f45ad2d3548e1a27bd7652fb6719f",103,2,,,,,,,,,,,,,,,,,,,
"321107061709","391f45ad2d3548e1a27bd7652fb6719f",101,2,,,,,,,,,,,,,,,,,,,
"321107061709","391f45ad2d3548e1a27bd7652fb6719f",102,2,,,,,,,,,,,,,,,,,,,
"321107061709","391f45ad2d3548e1a27bd7652fb6719f",104,2,,,,,,,,,,,,,,,,,,,
"321107061709","391f45ad2d3548e1a27bd7652fb6719f",105,2,,,,,,,,,,,,,,,,,,,
"113406060107","39627200a32c4626bb07b5c5e5a292e7",105,2,,,,,,,,,,,,,,,,,,,
"113406060107","39627200a32c4626bb07b5c5e5a292e7",101,2,,,,,,,,,,,,,,,,,,,
"113406060107","39627200a32c4626bb07b5c5e5a292e7",103,2,,,,,,,,,,,,,,,,,,,
"113406060107","39627200a32c4626bb07b5c5e5a292e7",104,2,,,,,,,,,,,,,,,,,,,
"113406060107","39627200a32c4626bb07b5c5e5a292e7",102,2,,,,,,,,,,,,,,,,,,,
"230105010304","39e38a8716404f4f8588e28c28dbc0d7",105,2,,,,,,,,,,,,,,,,,,,
"230105010304","39e38a8716404f4f8588e28c28dbc0d7",104,2,,,,,,,,,,,,,,,,,,,
"230105010304","39e38a8716404f4f8588e28c28dbc0d7",101,2,,,,,,,,,,,,,,,,,,,
"230105010304","39e38a8716404f4f8588e28c28dbc0d7",103,2,,,,,,,,,,,,,,,,,,,
"230105010304","39e38a8716404f4f8588e28c28dbc0d7",102,2,,,,,,,,,,,,,,,,,,,
"302205050202","3a542ba2ee9a46dcb7835e47f9c7612c",102,2,,,,,,,,,,,,,,,,,,,
"302205050202","3a542ba2ee9a46dcb7835e47f9c7612c",101,2,,,,,,,,,,,,,,,,,,,
"302205050202","3a542ba2ee9a46dcb7835e47f9c7612c",104,2,,,,,,,,,,,,,,,,,,,
"302205050202","3a542ba2ee9a46dcb7835e47f9c7612c",103,2,,,,,,,,,,,,,,,,,,,
"302205050202","3a542ba2ee9a46dcb7835e47f9c7612c",105,1,1,1,2,1,2,,,,4,,,8,,,1,2,,2,
"404207040904","3ac09195350c451580bdcc430347f62d",103,2,,,,,,,,,,,,,,,,,,,
"404207040904","3ac09195350c451580bdcc430347f62d",105,2,,,,,,,,,,,,,,,,,,,
"404207040904","3ac09195350c451580bdcc430347f62d",104,2,,,,,,,,,,,,,,,,,,,
"404207040904","3ac09195350c451580bdcc430347f62d",101,2,,,,,,,,,,,,,,,,,,,
"404207040904","3ac09195350c451580bdcc430347f62d",102,2,,,,,,,,,,,,,,,,,,,
"329106020616","3b3c7af2481243f894a3a0b95ecb924a",105,2,,,,,,,,,,,,,,,,,,,
"329106020616","3b3c7af2481243f894a3a0b95ecb924a",101,2,,,,,,,,,,,,,,,,,,,
"329106020616","3b3c7af2481243f894a3a0b95ecb924a",103,2,,,,,,,,,,,,,,,,,,,
"329106020616","3b3c7af2481243f894a3a0b95ecb924a",102,2,,,,,,,,,,,,,,,,,,,
"329106020616","3b3c7af2481243f894a3a0b95ecb924a",104,2,,,,,,,,,,,,,,,,,,,
"325103060210","3ce08aeb981a41a5bc347d2a41198d4c",105,2,,,,,,,,,,,,,,,,,,,
"325103060210","3ce08aeb981a41a5bc347d2a41198d4c",104,2,,,,,,,,,,,,,,,,,,,
"325103060210","3ce08aeb981a41a5bc347d2a41198d4c",102,2,,,,,,,,,,,,,,,,,,,
"325103060210","3ce08aeb981a41a5bc347d2a41198d4c",101,2,,,,,,,,,,,,,,,,,,,
"325103060210","3ce08aeb981a41a5bc347d2a41198d4c",103,2,,,,,,,,,,,,,,,,,,,
"211105030205","3cf0a1fa46ae46828806f8595135cb16",102,2,,,,,,,,,,,,,,,,,,,
"211105030205","3cf0a1fa46ae46828806f8595135cb16",104,2,,,,,,,,,,,,,,,,,,,
"211105030205","3cf0a1fa46ae46828806f8595135cb16",103,2,,,,,,,,,,,,,,,,,,,
"211105030205","3cf0a1fa46ae46828806f8595135cb16",105,1,1,1,2,2,2,,,,1,,,3,2,,3,2,,2,
"211105030205","3cf0a1fa46ae46828806f8595135cb16",101,2,,,,,,,,,,,,,,,,,,,
"204302051318","3d61703566614f43b422c80f897bc1e4",101,2,,,,,,,,,,,,,,,,,,,
"204302051318","3d61703566614f43b422c80f897bc1e4",105,2,,,,,,,,,,,,,,,,,,,
"204302051318","3d61703566614f43b422c80f897bc1e4",103,2,,,,,,,,,,,,,,,,,,,
"204302051318","3d61703566614f43b422c80f897bc1e4",102,2,,,,,,,,,,,,,,,,,,,
"204302051318","3d61703566614f43b422c80f897bc1e4",104,2,,,,,,,,,,,,,,,,,,,
"223108100606","3f41cdc7f4484a90894f7afe2a53b89b",101,2,,,,,,,,,,,,,,,,,,,
"223108100606","3f41cdc7f4484a90894f7afe2a53b89b",105,2,,,,,,,,,,,,,,,,,,,
"223108100606","3f41cdc7f4484a90894f7afe2a53b89b",104,2,,,,,,,,,,,,,,,,,,,
"223108100606","3f41cdc7f4484a90894f7afe2a53b89b",103,2,,,,,,,,,,,,,,,,,,,
"223108100606","3f41cdc7f4484a90894f7afe2a53b89b",102,2,,,,,,,,,,,,,,,,,,,
"104104030820","40927a9f8da44e0980c45b12154cbe6e",103,2,,,,,,,,,,,,,,,,,,,
"104104030820","40927a9f8da44e0980c45b12154cbe6e",104,2,,,,,,,,,,,,,,,,,,,
"104104030820","40927a9f8da44e0980c45b12154cbe6e",101,2,,,,,,,,,,,,,,,,,,,
"104104030820","40927a9f8da44e0980c45b12154cbe6e",105,2,,,,,,,,,,,,,,,,,,,
"104104030820","40927a9f8da44e0980c45b12154cbe6e",102,2,,,,,,,,,,,,,,,,,,,
"303405071314","41d507da42f24faaa7e7d79bf789ee25",101,2,,,,,,,,,,,,,,,,,,,
"303405071314","41d507da42f24faaa7e7d79bf789ee25",103,2,,,,,,,,,,,,,,,,,,,
"303405071314","41d507da42f24faaa7e7d79bf789ee25",104,2,,,,,,,,,,,,,,,,,,,
"303405071314","41d507da42f24faaa7e7d79bf789ee25",102,2,,,,,,,,,,,,,,,,,,,
"303405071314","41d507da42f24faaa7e7d79bf789ee25",105,2,,,,,,,,,,,,,,,,,,,
"203301010111","44c8e8b546fa4e92b4e149105804a139",104,,,,,,,,,,,,,,,,,,,,
"203301010111","44c8e8b546fa4e92b4e149105804a139",103,,,,,,,,,,,,,,,,,,,,
"203301010111","44c8e8b546fa4e92b4e149105804a139",105,,,,,,,,,,,,,,,,,,,,
"203301010111","44c8e8b546fa4e92b4e149105804a139",102,,,,,,,,,,,,,,,,,,,,
"203301010111","44c8e8b546fa4e92b4e149105804a139",101,,,,,,,,,,,,,,,,,,,,
"202205030602","4582b29c263744c49916b533238ce553",104,2,,,,,,,,,,,,,,,,,,,
"202205030602","4582b29c263744c49916b533238ce553",102,2,,,,,,,,,,,,,,,,,,,
"202205030602","4582b29c263744c49916b533238ce553",101,2,,,,,,,,,,,,,,,,,,,
"202205030602","4582b29c263744c49916b533238ce553",105,2,,,,,,,,,,,,,,,,,,,
"202205030602","4582b29c263744c49916b533238ce553",103,2,,,,,,,,,,,,,,,,,,,
"229104021009","45e2495043be477d9602ba8645c8bf4a",102,2,,,,,,,,,,,,,,,,,,,
"229104021009","45e2495043be477d9602ba8645c8bf4a",105,2,,,,,,,,,,,,,,,,,,,
"229104021009","45e2495043be477d9602ba8645c8bf4a",103,2,,,,,,,,,,,,,,,,,,,
"229104021009","45e2495043be477d9602ba8645c8bf4a",104,2,,,,,,,,,,,,,,,,,,,
"229104021009","45e2495043be477d9602ba8645c8bf4a",101,2,,,,,,,,,,,,,,,,,,,
"411302020404","468987393fd44482ae5a32350511eae9",103,2,,,,,,,,,,,,,,,,,,,
"411302020404","468987393fd44482ae5a32350511eae9",101,2,,,,,,,,,,,,,,,,,,,
"411302020404","468987393fd44482ae5a32350511eae9",102,2,,,,,,,,,,,,,,,,,,,
"411302020404","468987393fd44482ae5a32350511eae9",104,2,,,,,,,,,,,,,,,,,,,
"411302020404","468987393fd44482ae5a32350511eae9",105,2,,,,,,,,,,,,,,,,,,,
"412201070408","46bc8364e56f4e2ab24e7cb582ffa6f5",104,2,,,,,,,,,,,,,,,,,,,
"412201070408","46bc8364e56f4e2ab24e7cb582ffa6f5",102,2,,,,,,,,,,,,,,,,,,,
"412201070408","46bc8364e56f4e2ab24e7cb582ffa6f5",105,2,,,,,,,,,,,,,,,,,,,
"412201070408","46bc8364e56f4e2ab24e7cb582ffa6f5",101,2,,,,,,,,,,,,,,,,,,,
"412201070408","46bc8364e56f4e2ab24e7cb582ffa6f5",103,2,,,,,,,,,,,,,,,,,,,
"405203030403","481f3d44d4074b55b71c4bd5c9624349",102,2,,,,,,,,,,,,,,,,,,,
"405203030403","481f3d44d4074b55b71c4bd5c9624349",101,2,,,,,,,,,,,,,,,,,,,
"405203030403","481f3d44d4074b55b71c4bd5c9624349",105,2,,,,,,,,,,,,,,,,,,,
"405203030403","481f3d44d4074b55b71c4bd5c9624349",104,2,,,,,,,,,,,,,,,,,,,
"405203030403","481f3d44d4074b55b71c4bd5c9624349",103,2,,,,,,,,,,,,,,,,,,,
"124101050312","49123f99dd9b4867a7ae5242708194e8",103,2,,,,,,,,,,,,,,,,,,,
"124101050312","49123f99dd9b4867a7ae5242708194e8",104,2,,,,,,,,,,,,,,,,,,,
"124101050312","49123f99dd9b4867a7ae5242708194e8",105,2,,,,,,,,,,,,,,,,,,,
"124101050312","49123f99dd9b4867a7ae5242708194e8",102,2,,,,,,,,,,,,,,,,,,,
"124101050312","49123f99dd9b4867a7ae5242708194e8",101,2,,,,,,,,,,,,,,,,,,,
"317107051210","4936d20fd0be487bb99a45cce8212c35",102,2,,,,,,,,,,,,,,,,,,,
"317107051210","4936d20fd0be487bb99a45cce8212c35",104,2,,,,,,,,,,,,,,,,,,,
"317107051210","4936d20fd0be487bb99a45cce8212c35",103,2,,,,,,,,,,,,,,,,,,,
"317107051210","4936d20fd0be487bb99a45cce8212c35",101,2,,,,,,,,,,,,,,,,,,,
"317107051210","4936d20fd0be487bb99a45cce8212c35",105,2,,,,,,,,,,,,,,,,,,,
"104208040401","49d2684cbd464eefb0be494729d22b00",101,2,,,,,,,,,,,,,,,,,,,
"104208040401","49d2684cbd464eefb0be494729d22b00",102,2,,,,,,,,,,,,,,,,,,,
"104208040401","49d2684cbd464eefb0be494729d22b00",103,2,,,,,,,,,,,,,,,,,,,
"104208040401","49d2684cbd464eefb0be494729d22b00",105,2,,,,,,,,,,,,,,,,,,,
"104208040401","49d2684cbd464eefb0be494729d22b00",104,2,,,,,,,,,,,,,,,,,,,
"102103041252","4af38353df164c5899db4e345313f601",105,2,,,,,,,,,,,,,,,,,,,
"102103041252","4af38353df164c5899db4e345313f601",104,2,,,,,,,,,,,,,,,,,,,
"102103041252","4af38353df164c5899db4e345313f601",101,2,,,,,,,,,,,,,,,,,,,
"102103041252","4af38353df164c5899db4e345313f601",103,2,,,,,,,,,,,,,,,,,,,
"102103041252","4af38353df164c5899db4e345313f601",102,2,,,,,,,,,,,,,,,,,,,
"102102020513","4b07af9a7bac48378ebe933289a62249",104,,,,,,,,,,,,,,,,,,,,
"102102020513","4b07af9a7bac48378ebe933289a62249",101,,,,,,,,,,,,,,,,,,,,
"102102020513","4b07af9a7bac48378ebe933289a62249",103,,,,,,,,,,,,,,,,,,,,
"102102020513","4b07af9a7bac48378ebe933289a62249",105,,,,,,,,,,,,,,,,,,,,
"102102020513","4b07af9a7bac48378ebe933289a62249",102,,,,,,,,,,,,,,,,,,,,
"306203010305","4b14fdfdc4154af5a1bcb1b438adbdae",103,2,,,,,,,,,,,,,,,,,,,
"306203010305","4b14fdfdc4154af5a1bcb1b438adbdae",105,2,,,,,,,,,,,,,,,,,,,
"306203010305","4b14fdfdc4154af5a1bcb1b438adbdae",102,2,,,,,,,,,,,,,,,,,,,
"306203010305","4b14fdfdc4154af5a1bcb1b438adbdae",104,2,,,,,,,,,,,,,,,,,,,
"306203010305","4b14fdfdc4154af5a1bcb1b438adbdae",101,2,,,,,,,,,,,,,,,,,,,
"201203010310","4dd40973252a4df3b81cc3878d136268",104,2,,,,,,,,,,,,,,,,,,,
"201203010310","4dd40973252a4df3b81cc3878d136268",103,2,,,,,,,,,,,,,,,,,,,
"201203010310","4dd40973252a4df3b81cc3878d136268",102,2,,,,,,,,,,,,,,,,,,,
"201203010310","4dd40973252a4df3b81cc3878d136268",105,,,,,,,,,,,,,,,,,,,,
"201203010310","4dd40973252a4df3b81cc3878d136268",101,2,,,,,,,,,,,,,,,,,,,
"212305020404","4e6fd738620241a78230c9437484db77",105,2,,,,,,,,,,,,,,,,,,,
"212305020404","4e6fd738620241a78230c9437484db77",101,2,,,,,,,,,,,,,,,,,,,
"212305020404","4e6fd738620241a78230c9437484db77",103,2,,,,,,,,,,,,,,,,,,,
"212305020404","4e6fd738620241a78230c9437484db77",102,2,,,,,,,,,,,,,,,,,,,
"212305020404","4e6fd738620241a78230c9437484db77",104,2,,,,,,,,,,,,,,,,,,,
"110305010603","50a0e9476f3f4947b4d66dd8a705c802",102,2,,,,,,,,,,,,,,,,,,,
"110305010603","50a0e9476f3f4947b4d66dd8a705c802",103,2,,,,,,,,,,,,,,,,,,,
"110305010603","50a0e9476f3f4947b4d66dd8a705c802",104,2,,,,,,,,,,,,,,,,,,,
"110305010603","50a0e9476f3f4947b4d66dd8a705c802",101,2,,,,,,,,,,,,,,,,,,,
"110305010603","50a0e9476f3f4947b4d66dd8a705c802",105,2,,,,,,,,,,,,,,,,,,,
"317103020201","51986b54676d4e3085ac48d351aad29f",103,2,,,,,,,,,,,,,,,,,,,
"317103020201","51986b54676d4e3085ac48d351aad29f",102,2,,,,,,,,,,,,,,,,,,,
"317103020201","51986b54676d4e3085ac48d351aad29f",101,2,,,,,,,,,,,,,,,,,,,
"317103020201","51986b54676d4e3085ac48d351aad29f",105,2,,,,,,,,,,,,,,,,,,,
"317103020201","51986b54676d4e3085ac48d351aad29f",104,2,,,,,,,,,,,,,,,,,,,
"417201010905","527a88628b1c4245adb71c4662a1af4e",101,2,,,,,,,,,,,,,,,,,,,
"417201010905","527a88628b1c4245adb71c4662a1af4e",103,2,,,,,,,,,,,,,,,,,,,
"417201010905","527a88628b1c4245adb71c4662a1af4e",104,2,,,,,,,,,,,,,,,,,,,
"417201010905","527a88628b1c4245adb71c4662a1af4e",105,2,,,,,,,,,,,,,,,,,,,
"417201010905","527a88628b1c4245adb71c4662a1af4e",102,2,,,,,,,,,,,,,,,,,,,
"403101020501","5300060198c04c3485bf13651c7b82d3",104,,,,,,,,,,,,,,,,,,,,
"403101020501","5300060198c04c3485bf13651c7b82d3",102,,,,,,,,,,,,,,,,,,,,
"403101020501","5300060198c04c3485bf13651c7b82d3",105,,,,,,,,,,,,,,,,,,,,
"403101020501","5300060198c04c3485bf13651c7b82d3",103,,,,,,,,,,,,,,,,,,,,
"403101020501","5300060198c04c3485bf13651c7b82d3",101,,,,,,,,,,,,,,,,,,,,
"116102050101","53fa8063d7db4987a04f9cae08506685",105,2,,,,,,,,,,,,,,,,,,,
"116102050101","53fa8063d7db4987a04f9cae08506685",103,2,,,,,,,,,,,,,,,,,,,
"116102050101","53fa8063d7db4987a04f9cae08506685",102,2,,,,,,,,,,,,,,,,,,,
"116102050101","53fa8063d7db4987a04f9cae08506685",104,2,,,,,,,,,,,,,,,,,,,
"116102050101","53fa8063d7db4987a04f9cae08506685",101,2,,,,,,,,,,,,,,,,,,,
"230109050511","54d04063673a4a7ab972f1199ab4e1ff",104,2,,,,,,,,,,,,,,,,,,,
"230109050511","54d04063673a4a7ab972f1199ab4e1ff",102,2,,,,,,,,,,,,,,,,,,,
"230109050511","54d04063673a4a7ab972f1199ab4e1ff",101,2,,,,,,,,,,,,,,,,,,,
"230109050511","54d04063673a4a7ab972f1199ab4e1ff",105,2,,,,,,,,,,,,,,,,,,,
"230109050511","54d04063673a4a7ab972f1199ab4e1ff",103,2,,,,,,,,,,,,,,,,,,,
"115303050716","559f5482d2fa4c78972662ac4ceb915d",103,2,,,,,,,,,,,,,,,,,,,
"115303050716","559f5482d2fa4c78972662ac4ceb915d",105,2,,,,,,,,,,,,,,,,,,,
"115303050716","559f5482d2fa4c78972662ac4ceb915d",104,2,,,,,,,,,,,,,,,,,,,
"115303050716","559f5482d2fa4c78972662ac4ceb915d",101,2,,,,,,,,,,,,,,,,,,,
"115303050716","559f5482d2fa4c78972662ac4ceb915d",102,2,,,,,,,,,,,,,,,,,,,
"418104030103","55b84b9565e64200bcc7eaa60d8418c4",101,2,,,,,,,,,,,,,,,,,,,
"418104030103","55b84b9565e64200bcc7eaa60d8418c4",105,2,,,,,,,,,,,,,,,,,,,
"418104030103","55b84b9565e64200bcc7eaa60d8418c4",103,2,,,,,,,,,,,,,,,,,,,
"418104030103","55b84b9565e64200bcc7eaa60d8418c4",102,2,,,,,,,,,,,,,,,,,,,
"418104030103","55b84b9565e64200bcc7eaa60d8418c4",104,2,,,,,,,,,,,,,,,,,,,
"303405070316","56225232b3034646ba8e9436724fa544",101,,,,,,,,,,,,,,,,,,,,
"303405070316","56225232b3034646ba8e9436724fa544",105,,,,,,,,,,,,,,,,,,,,
"303405070316","56225232b3034646ba8e9436724fa544",102,,,,,,,,,,,,,,,,,,,,
"303405070316","56225232b3034646ba8e9436724fa544",104,,,,,,,,,,,,,,,,,,,,
"303405070316","56225232b3034646ba8e9436724fa544",103,,,,,,,,,,,,,,,,,,,,
"323106040915","57061e3264f84996a2ba50e00b820c3d",103,2,,,,,,,,,,,,,,,,,,,
