"Final_EA_code","interview__id","Community_groups_id","s6bq01","s6bq02","s6bq03","s6bq04","s6bq05"
"103107020109","6fb3d5bdcb87496da47243e3711c1dc0",312,2,,,,
"103107020109","6fb3d5bdcb87496da47243e3711c1dc0",307,2,,,,
"403301030215","712dd05dfdf54bc4ab5eb46fc55e1e5a",310,2,,,,
"403301030215","712dd05dfdf54bc4ab5eb46fc55e1e5a",308,2,,,,
"403301030215","712dd05dfdf54bc4ab5eb46fc55e1e5a",309,2,,,,
"403301030215","712dd05dfdf54bc4ab5eb46fc55e1e5a",306,2,,,,
"403301030215","712dd05dfdf54bc4ab5eb46fc55e1e5a",301,2,,,,
"403301030215","712dd05dfdf54bc4ab5eb46fc55e1e5a",304,1,4,2009,1,8
"403301030215","712dd05dfdf54bc4ab5eb46fc55e1e5a",307,2,,,,
"403301030215","712dd05dfdf54bc4ab5eb46fc55e1e5a",311,2,,,,
"403301030215","712dd05dfdf54bc4ab5eb46fc55e1e5a",302,2,,,,
"403301030215","712dd05dfdf54bc4ab5eb46fc55e1e5a",312,2,,,,
"403301030215","712dd05dfdf54bc4ab5eb46fc55e1e5a",305,2,,,,
"403301030215","712dd05dfdf54bc4ab5eb46fc55e1e5a",303,2,,,,
"403301030215","712dd05dfdf54bc4ab5eb46fc55e1e5a",313,2,,,,
"113113020418","73b6584e55df47ef8692caed8625a956",313,2,,,,
"113113020418","73b6584e55df47ef8692caed8625a956",302,2,,,,
"113113020418","73b6584e55df47ef8692caed8625a956",304,2,,,,
"113113020418","73b6584e55df47ef8692caed8625a956",305,2,,,,
"113113020418","73b6584e55df47ef8692caed8625a956",309,2,,,,
"113113020418","73b6584e55df47ef8692caed8625a956",308,2,,,,
"113113020418","73b6584e55df47ef8692caed8625a956",306,1,3,2014,2,30
"113113020418","73b6584e55df47ef8692caed8625a956",307,2,,,,
"113113020418","73b6584e55df47ef8692caed8625a956",310,2,,,,
"113113020418","73b6584e55df47ef8692caed8625a956",311,2,,,,
"113113020418","73b6584e55df47ef8692caed8625a956",303,2,,,,
"113113020418","73b6584e55df47ef8692caed8625a956",301,2,,,,
"113113020418","73b6584e55df47ef8692caed8625a956",312,2,,,,
"111202061528","73edb914e5ec4a6c937147490826972f",303,2,,,,
"111202061528","73edb914e5ec4a6c937147490826972f",307,2,,,,
"111202061528","73edb914e5ec4a6c937147490826972f",305,2,,,,
"111202061528","73edb914e5ec4a6c937147490826972f",312,2,,,,
"111202061528","73edb914e5ec4a6c937147490826972f",301,2,,,,
"111202061528","73edb914e5ec4a6c937147490826972f",311,2,,,,
"111202061528","73edb914e5ec4a6c937147490826972f",308,2,,,,
"111202061528","73edb914e5ec4a6c937147490826972f",313,2,,,,
"111202061528","73edb914e5ec4a6c937147490826972f",309,2,,,,
"111202061528","73edb914e5ec4a6c937147490826972f",302,2,,,,
"111202061528","73edb914e5ec4a6c937147490826972f",304,2,,,,
"111202061528","73edb914e5ec4a6c937147490826972f",306,1,3,2014,1,15
"111202061528","73edb914e5ec4a6c937147490826972f",310,2,,,,
"102103120844","74879a9428874965ae87feacedc0f2b4",301,2,,,,
"102103120844","74879a9428874965ae87feacedc0f2b4",302,2,,,,
"102103120844","74879a9428874965ae87feacedc0f2b4",308,2,,,,
"102103120844","74879a9428874965ae87feacedc0f2b4",307,2,,,,
"102103120844","74879a9428874965ae87feacedc0f2b4",309,1,1,1994,1,30
"102103120844","74879a9428874965ae87feacedc0f2b4",304,2,,,,
"102103120844","74879a9428874965ae87feacedc0f2b4",305,2,,,,
"102103120844","74879a9428874965ae87feacedc0f2b4",306,1,3,2018,1,20
"102103120844","74879a9428874965ae87feacedc0f2b4",311,2,,,,
"102103120844","74879a9428874965ae87feacedc0f2b4",312,2,,,,
"102103120844","74879a9428874965ae87feacedc0f2b4",313,2,,,,
"102103120844","74879a9428874965ae87feacedc0f2b4",303,2,,,,
"102103120844","74879a9428874965ae87feacedc0f2b4",310,2,,,,
"314105010202","75df2b5c7d6b49258b3614c8243de9b7",311,2,,,,
"314105010202","75df2b5c7d6b49258b3614c8243de9b7",305,2,,,,
"314105010202","75df2b5c7d6b49258b3614c8243de9b7",310,2,,,,
"314105010202","75df2b5c7d6b49258b3614c8243de9b7",303,2,,,,
"314105010202","75df2b5c7d6b49258b3614c8243de9b7",304,2,,,,
"314105010202","75df2b5c7d6b49258b3614c8243de9b7",309,1,6,2014,9,12
"314105010202","75df2b5c7d6b49258b3614c8243de9b7",307,1,3,2016,1,14
"314105010202","75df2b5c7d6b49258b3614c8243de9b7",308,2,,,,
"314105010202","75df2b5c7d6b49258b3614c8243de9b7",301,2,,,,
"314105010202","75df2b5c7d6b49258b3614c8243de9b7",312,2,,,,
"314105010202","75df2b5c7d6b49258b3614c8243de9b7",313,2,,,,
"314105010202","75df2b5c7d6b49258b3614c8243de9b7",306,1,5,2012,1,30
"314105010202","75df2b5c7d6b49258b3614c8243de9b7",302,1,4,2016,2,30
"225103041522","76a347dba3c945d9a2e4aae06a3c0037",304,2,,,,
"225103041522","76a347dba3c945d9a2e4aae06a3c0037",312,2,,,,
"225103041522","76a347dba3c945d9a2e4aae06a3c0037",302,1,1,2015,3,10
"225103041522","76a347dba3c945d9a2e4aae06a3c0037",307,2,,,,
"225103041522","76a347dba3c945d9a2e4aae06a3c0037",306,1,1,2016,2,30
"225103041522","76a347dba3c945d9a2e4aae06a3c0037",308,2,,,,
"225103041522","76a347dba3c945d9a2e4aae06a3c0037",311,2,,,,
"225103041522","76a347dba3c945d9a2e4aae06a3c0037",301,2,,,,
"225103041522","76a347dba3c945d9a2e4aae06a3c0037",313,2,,,,
"225103041522","76a347dba3c945d9a2e4aae06a3c0037",309,2,,,,
"225103041522","76a347dba3c945d9a2e4aae06a3c0037",305,2,,,,
"225103041522","76a347dba3c945d9a2e4aae06a3c0037",303,2,,,,
"225103041522","76a347dba3c945d9a2e4aae06a3c0037",310,2,,,,
"412203040507","77b63a2a3a58466ca5b25c52c46907cb",312,2,,,,
"412203040507","77b63a2a3a58466ca5b25c52c46907cb",306,2,,,,
"412203040507","77b63a2a3a58466ca5b25c52c46907cb",308,2,,,,
"412203040507","77b63a2a3a58466ca5b25c52c46907cb",309,2,,,,
"412203040507","77b63a2a3a58466ca5b25c52c46907cb",310,2,,,,
"412203040507","77b63a2a3a58466ca5b25c52c46907cb",307,2,,,,
"412203040507","77b63a2a3a58466ca5b25c52c46907cb",303,2,,,,
"412203040507","77b63a2a3a58466ca5b25c52c46907cb",301,2,,,,
"412203040507","77b63a2a3a58466ca5b25c52c46907cb",302,1,4,2012,3,30
"412203040507","77b63a2a3a58466ca5b25c52c46907cb",311,2,,,,
"412203040507","77b63a2a3a58466ca5b25c52c46907cb",304,1,2,1999,2,42
"412203040507","77b63a2a3a58466ca5b25c52c46907cb",305,2,,,,
"412203040507","77b63a2a3a58466ca5b25c52c46907cb",313,2,,,,
"106106060103","78b1f1144ce740d7ac6429052767b4a1",308,2,,,,
"106106060103","78b1f1144ce740d7ac6429052767b4a1",306,1,2,2015,2,20
"106106060103","78b1f1144ce740d7ac6429052767b4a1",307,1,1,2017,2,14
"106106060103","78b1f1144ce740d7ac6429052767b4a1",313,2,,,,
"106106060103","78b1f1144ce740d7ac6429052767b4a1",311,2,,,,
"106106060103","78b1f1144ce740d7ac6429052767b4a1",304,1,4,2012,2,50
"106106060103","78b1f1144ce740d7ac6429052767b4a1",309,2,,,,
"106106060103","78b1f1144ce740d7ac6429052767b4a1",302,2,,,,
"106106060103","78b1f1144ce740d7ac6429052767b4a1",303,2,,,,
"106106060103","78b1f1144ce740d7ac6429052767b4a1",301,2,,,,
"106106060103","78b1f1144ce740d7ac6429052767b4a1",310,2,,,,
"106106060103","78b1f1144ce740d7ac6429052767b4a1",312,2,,,,
"106106060103","78b1f1144ce740d7ac6429052767b4a1",305,2,,,,
"315105030209","7934cfadf18a4020840735d003867847",310,2,,,,
"315105030209","7934cfadf18a4020840735d003867847",313,2,,,,
"315105030209","7934cfadf18a4020840735d003867847",308,2,,,,
"315105030209","7934cfadf18a4020840735d003867847",306,2,,,,
"315105030209","7934cfadf18a4020840735d003867847",311,2,,,,
"315105030209","7934cfadf18a4020840735d003867847",309,2,,,,
"315105030209","7934cfadf18a4020840735d003867847",303,2,,,,
"315105030209","7934cfadf18a4020840735d003867847",304,1,1,2016,4,20
"315105030209","7934cfadf18a4020840735d003867847",305,2,,,,
"315105030209","7934cfadf18a4020840735d003867847",312,1,1,2011,3,0
"315105030209","7934cfadf18a4020840735d003867847",301,2,,,,
"315105030209","7934cfadf18a4020840735d003867847",302,2,,,,
"315105030209","7934cfadf18a4020840735d003867847",307,2,,,,
"113113060242","7a92a755edec4d6bae64f894ad5bc2f0",309,2,,,,
"113113060242","7a92a755edec4d6bae64f894ad5bc2f0",311,2,,,,
"113113060242","7a92a755edec4d6bae64f894ad5bc2f0",306,1,8,2006,2,20
"113113060242","7a92a755edec4d6bae64f894ad5bc2f0",304,1,3,2008,2,15
"113113060242","7a92a755edec4d6bae64f894ad5bc2f0",312,2,,,,
"113113060242","7a92a755edec4d6bae64f894ad5bc2f0",310,2,,,,
"113113060242","7a92a755edec4d6bae64f894ad5bc2f0",302,2,,,,
"113113060242","7a92a755edec4d6bae64f894ad5bc2f0",305,2,,,,
"113113060242","7a92a755edec4d6bae64f894ad5bc2f0",303,2,,,,
"113113060242","7a92a755edec4d6bae64f894ad5bc2f0",307,2,,,,
"113113060242","7a92a755edec4d6bae64f894ad5bc2f0",301,2,,,,
"113113060242","7a92a755edec4d6bae64f894ad5bc2f0",308,2,,,,
"113113060242","7a92a755edec4d6bae64f894ad5bc2f0",313,2,,,,
"415105020404","7af284e10f4046009386ca7cc0df56d7",310,2,,,,
"415105020404","7af284e10f4046009386ca7cc0df56d7",303,2,,,,
"415105020404","7af284e10f4046009386ca7cc0df56d7",308,2,,,,
"415105020404","7af284e10f4046009386ca7cc0df56d7",311,2,,,,
"415105020404","7af284e10f4046009386ca7cc0df56d7",302,2,,,,
"415105020404","7af284e10f4046009386ca7cc0df56d7",312,2,,,,
"415105020404","7af284e10f4046009386ca7cc0df56d7",306,1,2,1997,2,30
"415105020404","7af284e10f4046009386ca7cc0df56d7",301,2,,,,
"415105020404","7af284e10f4046009386ca7cc0df56d7",305,2,,,,
"415105020404","7af284e10f4046009386ca7cc0df56d7",313,2,,,,
"415105020404","7af284e10f4046009386ca7cc0df56d7",307,2,,,,
"415105020404","7af284e10f4046009386ca7cc0df56d7",309,2,,,,
"415105020404","7af284e10f4046009386ca7cc0df56d7",304,1,2,2016,2,15
"122105020311","7b71511069ca41d7952c83c3004520f3",301,2,,,,
"122105020311","7b71511069ca41d7952c83c3004520f3",312,2,,,,
"122105020311","7b71511069ca41d7952c83c3004520f3",308,2,,,,
"122105020311","7b71511069ca41d7952c83c3004520f3",304,2,,,,
"122105020311","7b71511069ca41d7952c83c3004520f3",313,2,,,,
"122105020311","7b71511069ca41d7952c83c3004520f3",311,2,,,,
"122105020311","7b71511069ca41d7952c83c3004520f3",302,2,,,,
"122105020311","7b71511069ca41d7952c83c3004520f3",310,2,,,,
"122105020311","7b71511069ca41d7952c83c3004520f3",307,2,,,,
"122105020311","7b71511069ca41d7952c83c3004520f3",303,2,,,,
"122105020311","7b71511069ca41d7952c83c3004520f3",309,2,,,,
"122105020311","7b71511069ca41d7952c83c3004520f3",306,2,,,,
"122105020311","7b71511069ca41d7952c83c3004520f3",305,2,,,,
"304204020110","7b91ac7196d446f7b7c4c92f86fbac42",303,2,,,,
"304204020110","7b91ac7196d446f7b7c4c92f86fbac42",301,2,,,,
"304204020110","7b91ac7196d446f7b7c4c92f86fbac42",313,2,,,,
"304204020110","7b91ac7196d446f7b7c4c92f86fbac42",312,2,,,,
"304204020110","7b91ac7196d446f7b7c4c92f86fbac42",309,2,,,,
"304204020110","7b91ac7196d446f7b7c4c92f86fbac42",306,1,5,1994,3,70
"304204020110","7b91ac7196d446f7b7c4c92f86fbac42",302,2,,,,
"304204020110","7b91ac7196d446f7b7c4c92f86fbac42",305,2,,,,
"304204020110","7b91ac7196d446f7b7c4c92f86fbac42",311,2,,,,
"304204020110","7b91ac7196d446f7b7c4c92f86fbac42",307,1,3,2005,3,7
"304204020110","7b91ac7196d446f7b7c4c92f86fbac42",308,,,,,
"304204020110","7b91ac7196d446f7b7c4c92f86fbac42",310,2,,,,
"304204020110","7b91ac7196d446f7b7c4c92f86fbac42",304,1,15,1994,2,35
"204301030308","7ceaac984dc44338a95f7d19824a5621",312,2,,,,
"204301030308","7ceaac984dc44338a95f7d19824a5621",307,2,,,,
"204301030308","7ceaac984dc44338a95f7d19824a5621",310,2,,,,
"204301030308","7ceaac984dc44338a95f7d19824a5621",311,2,,,,
"204301030308","7ceaac984dc44338a95f7d19824a5621",301,2,,,,
"204301030308","7ceaac984dc44338a95f7d19824a5621",303,2,,,,
"204301030308","7ceaac984dc44338a95f7d19824a5621",306,1,1,2017,1,32
"204301030308","7ceaac984dc44338a95f7d19824a5621",304,1,2,2015,1,18
"204301030308","7ceaac984dc44338a95f7d19824a5621",313,2,,,,
"204301030308","7ceaac984dc44338a95f7d19824a5621",308,2,,,,
"204301030308","7ceaac984dc44338a95f7d19824a5621",302,2,,,,
"204301030308","7ceaac984dc44338a95f7d19824a5621",309,2,,,,
"204301030308","7ceaac984dc44338a95f7d19824a5621",305,2,,,,
"203202040303","7f25311583624b7487a569df466b24ac",309,,,,,
"203202040303","7f25311583624b7487a569df466b24ac",304,,,,,
"203202040303","7f25311583624b7487a569df466b24ac",313,,,,,
"203202040303","7f25311583624b7487a569df466b24ac",301,,,,,
"203202040303","7f25311583624b7487a569df466b24ac",306,,,,,
"203202040303","7f25311583624b7487a569df466b24ac",312,,,,,
"203202040303","7f25311583624b7487a569df466b24ac",311,,,,,
"203202040303","7f25311583624b7487a569df466b24ac",307,,,,,
"203202040303","7f25311583624b7487a569df466b24ac",305,,,,,
"203202040303","7f25311583624b7487a569df466b24ac",302,,,,,
"203202040303","7f25311583624b7487a569df466b24ac",310,,,,,
"203202040303","7f25311583624b7487a569df466b24ac",308,,,,,
"203202040303","7f25311583624b7487a569df466b24ac",303,,,,,
"407106021906","80c5e48699bc48b29bf11f38cdc04fc5",304,2,,,,
"407106021906","80c5e48699bc48b29bf11f38cdc04fc5",301,2,,,,
"407106021906","80c5e48699bc48b29bf11f38cdc04fc5",302,2,,,,
"407106021906","80c5e48699bc48b29bf11f38cdc04fc5",313,2,,,,
"407106021906","80c5e48699bc48b29bf11f38cdc04fc5",306,1,1,2016,1,17
"407106021906","80c5e48699bc48b29bf11f38cdc04fc5",310,2,,,,
"407106021906","80c5e48699bc48b29bf11f38cdc04fc5",305,2,,,,
"407106021906","80c5e48699bc48b29bf11f38cdc04fc5",307,2,,,,
"407106021906","80c5e48699bc48b29bf11f38cdc04fc5",308,2,,,,
"407106021906","80c5e48699bc48b29bf11f38cdc04fc5",309,1,1,2016,1,0
"407106021906","80c5e48699bc48b29bf11f38cdc04fc5",303,2,,,,
"407106021906","80c5e48699bc48b29bf11f38cdc04fc5",311,2,,,,
"407106021906","80c5e48699bc48b29bf11f38cdc04fc5",312,1,2,2010,2,40
"112102030202","81def38cfed24edd80e47b293c3bc0b9",302,2,,,,
"112102030202","81def38cfed24edd80e47b293c3bc0b9",313,2,,,,
"112102030202","81def38cfed24edd80e47b293c3bc0b9",305,2,,,,
"112102030202","81def38cfed24edd80e47b293c3bc0b9",311,2,,,,
"112102030202","81def38cfed24edd80e47b293c3bc0b9",308,2,,,,
"112102030202","81def38cfed24edd80e47b293c3bc0b9",306,1,3,2016,9,15
"112102030202","81def38cfed24edd80e47b293c3bc0b9",304,2,,,,
"112102030202","81def38cfed24edd80e47b293c3bc0b9",312,2,,,,
"112102030202","81def38cfed24edd80e47b293c3bc0b9",301,2,,,,
"112102030202","81def38cfed24edd80e47b293c3bc0b9",307,2,,,,
"112102030202","81def38cfed24edd80e47b293c3bc0b9",303,2,,,,
"112102030202","81def38cfed24edd80e47b293c3bc0b9",309,2,,,,
"112102030202","81def38cfed24edd80e47b293c3bc0b9",310,2,,,,
"306204020605","81f2300746cc4b068c95f765f2b403ba",310,2,,,,
"306204020605","81f2300746cc4b068c95f765f2b403ba",309,2,,,,
"306204020605","81f2300746cc4b068c95f765f2b403ba",308,2,,,,
"306204020605","81f2300746cc4b068c95f765f2b403ba",303,2,,,,
"306204020605","81f2300746cc4b068c95f765f2b403ba",311,2,,,,
"306204020605","81f2300746cc4b068c95f765f2b403ba",302,2,,,,
"306204020605","81f2300746cc4b068c95f765f2b403ba",307,2,,,,
"306204020605","81f2300746cc4b068c95f765f2b403ba",305,2,,,,
"306204020605","81f2300746cc4b068c95f765f2b403ba",313,2,,,,
"306204020605","81f2300746cc4b068c95f765f2b403ba",306,2,,,,
"306204020605","81f2300746cc4b068c95f765f2b403ba",312,2,,,,
"306204020605","81f2300746cc4b068c95f765f2b403ba",304,2,,,,
"306204020605","81f2300746cc4b068c95f765f2b403ba",301,2,,,,
"410101040507","824efbe20846431fba549104887331e5",306,1,3,2005,2,32
"410101040507","824efbe20846431fba549104887331e5",302,2,,,,
"410101040507","824efbe20846431fba549104887331e5",303,2,,,,
"410101040507","824efbe20846431fba549104887331e5",311,2,,,,
"410101040507","824efbe20846431fba549104887331e5",309,1,1,2008,2,10
"410101040507","824efbe20846431fba549104887331e5",305,2,,,,
"410101040507","824efbe20846431fba549104887331e5",313,2,,,,
"410101040507","824efbe20846431fba549104887331e5",301,2,,,,
"410101040507","824efbe20846431fba549104887331e5",307,2,,,,
"410101040507","824efbe20846431fba549104887331e5",308,2,,,,
"410101040507","824efbe20846431fba549104887331e5",312,2,,,,
"410101040507","824efbe20846431fba549104887331e5",310,2,,,,
"410101040507","824efbe20846431fba549104887331e5",304,1,2,2010,3,20
"102103050439","825a4d9c10674fb68ae9182bf65152ca",303,2,,,,
"102103050439","825a4d9c10674fb68ae9182bf65152ca",304,2,,,,
"102103050439","825a4d9c10674fb68ae9182bf65152ca",312,2,,,,
"102103050439","825a4d9c10674fb68ae9182bf65152ca",309,2,,,,
"102103050439","825a4d9c10674fb68ae9182bf65152ca",306,2,,,,
"102103050439","825a4d9c10674fb68ae9182bf65152ca",310,2,,,,
"102103050439","825a4d9c10674fb68ae9182bf65152ca",308,2,,,,
"102103050439","825a4d9c10674fb68ae9182bf65152ca",305,2,,,,
"102103050439","825a4d9c10674fb68ae9182bf65152ca",307,2,,,,
"102103050439","825a4d9c10674fb68ae9182bf65152ca",313,2,,,,
"102103050439","825a4d9c10674fb68ae9182bf65152ca",301,2,,,,
"102103050439","825a4d9c10674fb68ae9182bf65152ca",302,2,,,,
"102103050439","825a4d9c10674fb68ae9182bf65152ca",311,2,,,,
"309104050403","82e2ee46332f4f5c854335056696f881",310,2,,,,
"309104050403","82e2ee46332f4f5c854335056696f881",304,2,,,,
"309104050403","82e2ee46332f4f5c854335056696f881",309,2,,,,
"309104050403","82e2ee46332f4f5c854335056696f881",312,1,1,2016,1,15
"309104050403","82e2ee46332f4f5c854335056696f881",307,1,1,2016,2,0
"309104050403","82e2ee46332f4f5c854335056696f881",308,2,,,,
"309104050403","82e2ee46332f4f5c854335056696f881",311,2,,,,
"309104050403","82e2ee46332f4f5c854335056696f881",303,2,,,,
"309104050403","82e2ee46332f4f5c854335056696f881",301,2,,,,
"309104050403","82e2ee46332f4f5c854335056696f881",306,2,,,,
"309104050403","82e2ee46332f4f5c854335056696f881",302,2,,,,
"309104050403","82e2ee46332f4f5c854335056696f881",313,,,,,
"309104050403","82e2ee46332f4f5c854335056696f881",305,2,,,,
"324101011403","865a0a2dd0d442a6aeb227dbd3367b05",312,,,,,
"324101011403","865a0a2dd0d442a6aeb227dbd3367b05",307,,,,,
"324101011403","865a0a2dd0d442a6aeb227dbd3367b05",309,,,,,
"324101011403","865a0a2dd0d442a6aeb227dbd3367b05",302,,,,,
"324101011403","865a0a2dd0d442a6aeb227dbd3367b05",304,,,,,
"324101011403","865a0a2dd0d442a6aeb227dbd3367b05",301,,,,,
"324101011403","865a0a2dd0d442a6aeb227dbd3367b05",313,,,,,
"324101011403","865a0a2dd0d442a6aeb227dbd3367b05",305,,,,,
"324101011403","865a0a2dd0d442a6aeb227dbd3367b05",306,,,,,
"324101011403","865a0a2dd0d442a6aeb227dbd3367b05",308,,,,,
"324101011403","865a0a2dd0d442a6aeb227dbd3367b05",303,,,,,
"324101011403","865a0a2dd0d442a6aeb227dbd3367b05",311,,,,,
"324101011403","865a0a2dd0d442a6aeb227dbd3367b05",310,,,,,
"117201050401","87d1a29404f24095af33c51ad6ddf04b",303,2,,,,
"117201050401","87d1a29404f24095af33c51ad6ddf04b",311,2,,,,
"117201050401","87d1a29404f24095af33c51ad6ddf04b",313,2,,,,
"117201050401","87d1a29404f24095af33c51ad6ddf04b",306,1,4,2014,2,40
"117201050401","87d1a29404f24095af33c51ad6ddf04b",309,2,,,,
"117201050401","87d1a29404f24095af33c51ad6ddf04b",304,2,,,,
"117201050401","87d1a29404f24095af33c51ad6ddf04b",307,1,1,2018,1,5
"117201050401","87d1a29404f24095af33c51ad6ddf04b",301,2,,,,
"117201050401","87d1a29404f24095af33c51ad6ddf04b",312,2,,,,
"117201050401","87d1a29404f24095af33c51ad6ddf04b",310,2,,,,
"117201050401","87d1a29404f24095af33c51ad6ddf04b",302,1,1,2012,2,10
"117201050401","87d1a29404f24095af33c51ad6ddf04b",308,2,,,,
"117201050401","87d1a29404f24095af33c51ad6ddf04b",305,2,,,,
"318114020701","8b2193d437e64893a12f1635d1aae2bd",302,2,,,,
"318114020701","8b2193d437e64893a12f1635d1aae2bd",310,2,,,,
"318114020701","8b2193d437e64893a12f1635d1aae2bd",306,2,,,,
"318114020701","8b2193d437e64893a12f1635d1aae2bd",304,2,,,,
"318114020701","8b2193d437e64893a12f1635d1aae2bd",307,1,1,2018,9,7
"318114020701","8b2193d437e64893a12f1635d1aae2bd",308,2,,,,
"318114020701","8b2193d437e64893a12f1635d1aae2bd",311,2,,,,
"318114020701","8b2193d437e64893a12f1635d1aae2bd",313,2,,,,
"318114020701","8b2193d437e64893a12f1635d1aae2bd",309,2,,,,
"318114020701","8b2193d437e64893a12f1635d1aae2bd",305,2,,,,
"318114020701","8b2193d437e64893a12f1635d1aae2bd",303,2,,,,
"318114020701","8b2193d437e64893a12f1635d1aae2bd",301,2,,,,
"318114020701","8b2193d437e64893a12f1635d1aae2bd",312,2,,,,
"211106070404","8c60b24c5d69459ab88587107842bf8a",306,2,,,,
"211106070404","8c60b24c5d69459ab88587107842bf8a",313,2,,,,
"211106070404","8c60b24c5d69459ab88587107842bf8a",309,2,,,,
"211106070404","8c60b24c5d69459ab88587107842bf8a",307,2,,,,
"211106070404","8c60b24c5d69459ab88587107842bf8a",312,1,6,2015,1,30
"211106070404","8c60b24c5d69459ab88587107842bf8a",303,2,,,,
"211106070404","8c60b24c5d69459ab88587107842bf8a",302,2,,,,
"211106070404","8c60b24c5d69459ab88587107842bf8a",310,2,,,,
"211106070404","8c60b24c5d69459ab88587107842bf8a",304,2,,,,
"211106070404","8c60b24c5d69459ab88587107842bf8a",305,2,,,,
"211106070404","8c60b24c5d69459ab88587107842bf8a",301,2,,,,
"211106070404","8c60b24c5d69459ab88587107842bf8a",311,2,,,,
"211106070404","8c60b24c5d69459ab88587107842bf8a",308,2,,,,
"406212010207","8da56015c708420985ff1484fc7d3201",309,2,,,,
"406212010207","8da56015c708420985ff1484fc7d3201",311,2,,,,
"406212010207","8da56015c708420985ff1484fc7d3201",305,2,,,,
"406212010207","8da56015c708420985ff1484fc7d3201",310,2,,,,
"406212010207","8da56015c708420985ff1484fc7d3201",313,,,,,
"406212010207","8da56015c708420985ff1484fc7d3201",303,2,,,,
"406212010207","8da56015c708420985ff1484fc7d3201",301,2,,,,
"406212010207","8da56015c708420985ff1484fc7d3201",312,1,1,2010,1,30
"406212010207","8da56015c708420985ff1484fc7d3201",307,2,,,,
"406212010207","8da56015c708420985ff1484fc7d3201",308,2,,,,
"406212010207","8da56015c708420985ff1484fc7d3201",306,2,,,,
"406212010207","8da56015c708420985ff1484fc7d3201",304,2,,,,
"406212010207","8da56015c708420985ff1484fc7d3201",302,2,,,,
"102102060108","8ed0e75643204d23b4513def2c5cc970",304,1,5,2013,1,7
"102102060108","8ed0e75643204d23b4513def2c5cc970",306,1,10,2016,1,15
"102102060108","8ed0e75643204d23b4513def2c5cc970",303,2,,,,
"102102060108","8ed0e75643204d23b4513def2c5cc970",310,1,1,2018,2,2
"102102060108","8ed0e75643204d23b4513def2c5cc970",301,2,,,,
"102102060108","8ed0e75643204d23b4513def2c5cc970",302,2,,,,
"102102060108","8ed0e75643204d23b4513def2c5cc970",305,1,7,2013,1,30
"102102060108","8ed0e75643204d23b4513def2c5cc970",313,1,4,2016,1,3
"102102060108","8ed0e75643204d23b4513def2c5cc970",309,1,20,2016,1,0
"102102060108","8ed0e75643204d23b4513def2c5cc970",312,1,1,2018,2,40
"102102060108","8ed0e75643204d23b4513def2c5cc970",311,1,1,2016,1,4
"102102060108","8ed0e75643204d23b4513def2c5cc970",307,1,25,2017,1,7
"102102060108","8ed0e75643204d23b4513def2c5cc970",308,1,1,1999,3,0
"110206030911","8f69cfcd9bea4a2a9339fd61390606cf",313,2,,,,
"110206030911","8f69cfcd9bea4a2a9339fd61390606cf",312,2,,,,
"110206030911","8f69cfcd9bea4a2a9339fd61390606cf",302,1,2,2014,2,4
"110206030911","8f69cfcd9bea4a2a9339fd61390606cf",309,2,,,,
"110206030911","8f69cfcd9bea4a2a9339fd61390606cf",306,1,1,2009,2,30
"110206030911","8f69cfcd9bea4a2a9339fd61390606cf",307,2,,,,
"110206030911","8f69cfcd9bea4a2a9339fd61390606cf",304,1,3,2017,2,30
"110206030911","8f69cfcd9bea4a2a9339fd61390606cf",311,2,,,,
"110206030911","8f69cfcd9bea4a2a9339fd61390606cf",303,2,,,,
"110206030911","8f69cfcd9bea4a2a9339fd61390606cf",308,2,,,,
"110206030911","8f69cfcd9bea4a2a9339fd61390606cf",310,2,,,,
"110206030911","8f69cfcd9bea4a2a9339fd61390606cf",305,2,,,,
"110206030911","8f69cfcd9bea4a2a9339fd61390606cf",301,2,,,,
"105105020108","909b86e277fe480492fe605802d4b272",302,1,4,2004,2,20
"105105020108","909b86e277fe480492fe605802d4b272",303,2,,,,
"105105020108","909b86e277fe480492fe605802d4b272",309,2,,,,
"105105020108","909b86e277fe480492fe605802d4b272",306,1,1,1995,2,50
"105105020108","909b86e277fe480492fe605802d4b272",311,2,,,,
"105105020108","909b86e277fe480492fe605802d4b272",304,1,1,2005,2,40
"105105020108","909b86e277fe480492fe605802d4b272",313,2,,,,
"105105020108","909b86e277fe480492fe605802d4b272",308,2,,,,
"105105020108","909b86e277fe480492fe605802d4b272",312,2,,,,
"105105020108","909b86e277fe480492fe605802d4b272",310,2,,,,
"105105020108","909b86e277fe480492fe605802d4b272",307,2,,,,
"105105020108","909b86e277fe480492fe605802d4b272",305,2,,,,
"105105020108","909b86e277fe480492fe605802d4b272",301,2,,,,
"125105010702","91e89e7118c041fba1ad3f88cbbfb499",312,2,,,,
"125105010702","91e89e7118c041fba1ad3f88cbbfb499",306,1,2,2016,2,10
"125105010702","91e89e7118c041fba1ad3f88cbbfb499",313,2,,,,
"125105010702","91e89e7118c041fba1ad3f88cbbfb499",302,2,,,,
"125105010702","91e89e7118c041fba1ad3f88cbbfb499",303,2,,,,
"125105010702","91e89e7118c041fba1ad3f88cbbfb499",305,2,,,,
"125105010702","91e89e7118c041fba1ad3f88cbbfb499",309,2,,,,
"125105010702","91e89e7118c041fba1ad3f88cbbfb499",301,2,,,,
