"Final_EA_code","interview__id","community_needs_id","s6dq1","s6dq2","s6qd3","s6dqd4","s6dq5","s6dq6","s6dq7","s6dq08a","s6dq08b","s6dq08c","s6dq09","s6dq10","s6dq11","s6dq12a","s6dq12b","s6dq12c","s6dq13","s6dq14","s6dq15","s6dq16","s6dq17a","s6dq17b","s6dq17c","s6dq17d"
"314105010202","75df2b5c7d6b49258b3614c8243de9b7",108,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"314105010202","75df2b5c7d6b49258b3614c8243de9b7",106,2,1,1,,1,1,1,1,2,7,2,3,,,,,,,,,,,,
"314105010202","75df2b5c7d6b49258b3614c8243de9b7",101,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"314105010202","75df2b5c7d6b49258b3614c8243de9b7",105,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"314105010202","75df2b5c7d6b49258b3614c8243de9b7",111,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"314105010202","75df2b5c7d6b49258b3614c8243de9b7",104,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"314105010202","75df2b5c7d6b49258b3614c8243de9b7",103,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"225103041522","76a347dba3c945d9a2e4aae06a3c0037",105,1,2,1,,1,1,1,4,,,1,1,2018,3,4,,,0,,2,,,,
"225103041522","76a347dba3c945d9a2e4aae06a3c0037",102,2,2,2,1,,,,,,,,1,2018,3,,,,0,,2,,,,
"225103041522","76a347dba3c945d9a2e4aae06a3c0037",103,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"225103041522","76a347dba3c945d9a2e4aae06a3c0037",106,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"225103041522","76a347dba3c945d9a2e4aae06a3c0037",109,2,2,2,1,,,,,,,,1,2017,3,4,,,0,,2,,,,
"225103041522","76a347dba3c945d9a2e4aae06a3c0037",107,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"225103041522","76a347dba3c945d9a2e4aae06a3c0037",111,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"225103041522","76a347dba3c945d9a2e4aae06a3c0037",101,2,2,2,1,,,,,,,,1,2018,3,4,,,0,,2,,,,
"225103041522","76a347dba3c945d9a2e4aae06a3c0037",110,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"225103041522","76a347dba3c945d9a2e4aae06a3c0037",104,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"225103041522","76a347dba3c945d9a2e4aae06a3c0037",108,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"412203040507","77b63a2a3a58466ca5b25c52c46907cb",104,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"412203040507","77b63a2a3a58466ca5b25c52c46907cb",105,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"412203040507","77b63a2a3a58466ca5b25c52c46907cb",110,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"412203040507","77b63a2a3a58466ca5b25c52c46907cb",106,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"412203040507","77b63a2a3a58466ca5b25c52c46907cb",103,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"412203040507","77b63a2a3a58466ca5b25c52c46907cb",108,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"412203040507","77b63a2a3a58466ca5b25c52c46907cb",109,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"412203040507","77b63a2a3a58466ca5b25c52c46907cb",101,1,1,1,,1,1,1,1,,,1,3,,,,,,,,,,,,
"412203040507","77b63a2a3a58466ca5b25c52c46907cb",107,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"412203040507","77b63a2a3a58466ca5b25c52c46907cb",111,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"412203040507","77b63a2a3a58466ca5b25c52c46907cb",102,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"106106060103","78b1f1144ce740d7ac6429052767b4a1",101,1,1,1,,2,,,1,2,,1,1,2019,1,,,2100000,2100000,,,,,,
"106106060103","78b1f1144ce740d7ac6429052767b4a1",108,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"106106060103","78b1f1144ce740d7ac6429052767b4a1",106,1,1,1,,1,1,1,1,,,1,1,2018,1,,,0,0,,1,1,2,2,1
"106106060103","78b1f1144ce740d7ac6429052767b4a1",107,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"106106060103","78b1f1144ce740d7ac6429052767b4a1",102,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"106106060103","78b1f1144ce740d7ac6429052767b4a1",109,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"106106060103","78b1f1144ce740d7ac6429052767b4a1",110,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"106106060103","78b1f1144ce740d7ac6429052767b4a1",105,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"106106060103","78b1f1144ce740d7ac6429052767b4a1",104,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"106106060103","78b1f1144ce740d7ac6429052767b4a1",103,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"106106060103","78b1f1144ce740d7ac6429052767b4a1",111,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"315105030209","7934cfadf18a4020840735d003867847",107,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"315105030209","7934cfadf18a4020840735d003867847",111,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"315105030209","7934cfadf18a4020840735d003867847",103,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"315105030209","7934cfadf18a4020840735d003867847",104,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"315105030209","7934cfadf18a4020840735d003867847",109,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"315105030209","7934cfadf18a4020840735d003867847",105,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"315105030209","7934cfadf18a4020840735d003867847",108,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"315105030209","7934cfadf18a4020840735d003867847",110,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"315105030209","7934cfadf18a4020840735d003867847",102,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"315105030209","7934cfadf18a4020840735d003867847",101,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"315105030209","7934cfadf18a4020840735d003867847",106,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"113113060242","7a92a755edec4d6bae64f894ad5bc2f0",105,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"113113060242","7a92a755edec4d6bae64f894ad5bc2f0",103,2,1,1,,1,1,1,4,5,,2,5,,,,,,,,,,,,
"113113060242","7a92a755edec4d6bae64f894ad5bc2f0",107,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"113113060242","7a92a755edec4d6bae64f894ad5bc2f0",109,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"113113060242","7a92a755edec4d6bae64f894ad5bc2f0",104,2,1,1,,2,,,4,,,1,4,,,,,,,,,,,,
"113113060242","7a92a755edec4d6bae64f894ad5bc2f0",101,1,1,1,,2,,,4,,,1,1,2017,3,,,98,0,,2,,,,
"113113060242","7a92a755edec4d6bae64f894ad5bc2f0",106,1,1,1,,2,,,4,,,1,4,,,,,,,,,,,,
"113113060242","7a92a755edec4d6bae64f894ad5bc2f0",108,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"113113060242","7a92a755edec4d6bae64f894ad5bc2f0",110,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"113113060242","7a92a755edec4d6bae64f894ad5bc2f0",111,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"113113060242","7a92a755edec4d6bae64f894ad5bc2f0",102,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"415105020404","7af284e10f4046009386ca7cc0df56d7",109,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"415105020404","7af284e10f4046009386ca7cc0df56d7",103,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"415105020404","7af284e10f4046009386ca7cc0df56d7",102,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"415105020404","7af284e10f4046009386ca7cc0df56d7",108,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"415105020404","7af284e10f4046009386ca7cc0df56d7",104,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"415105020404","7af284e10f4046009386ca7cc0df56d7",106,1,1,1,,1,1,2,6,,,2,5,,,,,,,,,,,,
"415105020404","7af284e10f4046009386ca7cc0df56d7",105,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"415105020404","7af284e10f4046009386ca7cc0df56d7",110,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"415105020404","7af284e10f4046009386ca7cc0df56d7",101,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"415105020404","7af284e10f4046009386ca7cc0df56d7",107,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"415105020404","7af284e10f4046009386ca7cc0df56d7",111,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"122105020311","7b71511069ca41d7952c83c3004520f3",111,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"122105020311","7b71511069ca41d7952c83c3004520f3",102,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"122105020311","7b71511069ca41d7952c83c3004520f3",106,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"122105020311","7b71511069ca41d7952c83c3004520f3",104,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"122105020311","7b71511069ca41d7952c83c3004520f3",105,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"122105020311","7b71511069ca41d7952c83c3004520f3",109,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"122105020311","7b71511069ca41d7952c83c3004520f3",110,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"122105020311","7b71511069ca41d7952c83c3004520f3",101,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"122105020311","7b71511069ca41d7952c83c3004520f3",107,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"122105020311","7b71511069ca41d7952c83c3004520f3",108,1,2,2,2,,,,,,,,,,,,,,,,,,,,
"122105020311","7b71511069ca41d7952c83c3004520f3",103,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"304204020110","7b91ac7196d446f7b7c4c92f86fbac42",106,1,1,1,,2,,,3,,,2,5,,,,,,,,,,,,
"304204020110","7b91ac7196d446f7b7c4c92f86fbac42",107,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"304204020110","7b91ac7196d446f7b7c4c92f86fbac42",102,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"304204020110","7b91ac7196d446f7b7c4c92f86fbac42",108,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"304204020110","7b91ac7196d446f7b7c4c92f86fbac42",110,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"304204020110","7b91ac7196d446f7b7c4c92f86fbac42",109,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"304204020110","7b91ac7196d446f7b7c4c92f86fbac42",104,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"304204020110","7b91ac7196d446f7b7c4c92f86fbac42",111,1,1,1,,2,,,4,,,2,4,,,,,,,,,,,,
"304204020110","7b91ac7196d446f7b7c4c92f86fbac42",103,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"304204020110","7b91ac7196d446f7b7c4c92f86fbac42",105,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"304204020110","7b91ac7196d446f7b7c4c92f86fbac42",101,1,1,1,,2,,,4,3,,2,4,,,,,,,,,,,,
"204301030308","7ceaac984dc44338a95f7d19824a5621",110,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"204301030308","7ceaac984dc44338a95f7d19824a5621",109,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"204301030308","7ceaac984dc44338a95f7d19824a5621",105,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"204301030308","7ceaac984dc44338a95f7d19824a5621",103,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"204301030308","7ceaac984dc44338a95f7d19824a5621",111,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"204301030308","7ceaac984dc44338a95f7d19824a5621",106,1,1,1,,1,2,1,5,7,2,1,3,,,,,,,,,,,,
"204301030308","7ceaac984dc44338a95f7d19824a5621",101,1,2,1,,1,8,2,4,6,2,2,3,,,,,,,,,,,,
"204301030308","7ceaac984dc44338a95f7d19824a5621",108,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"204301030308","7ceaac984dc44338a95f7d19824a5621",104,1,1,1,,1,8,1,3,4,5,2,3,,,,,,,,,,,,
"204301030308","7ceaac984dc44338a95f7d19824a5621",102,1,1,1,,1,8,1,6,3,5,1,3,,,,,,,,,,,,
"204301030308","7ceaac984dc44338a95f7d19824a5621",107,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"203202040303","7f25311583624b7487a569df466b24ac",102,,,,,,,,,,,,,,,,,,,,,,,,
"203202040303","7f25311583624b7487a569df466b24ac",103,,,,,,,,,,,,,,,,,,,,,,,,
"203202040303","7f25311583624b7487a569df466b24ac",105,,,,,,,,,,,,,,,,,,,,,,,,
"203202040303","7f25311583624b7487a569df466b24ac",106,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"203202040303","7f25311583624b7487a569df466b24ac",104,,,,,,,,,,,,,,,,,,,,,,,,
"203202040303","7f25311583624b7487a569df466b24ac",107,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"203202040303","7f25311583624b7487a569df466b24ac",111,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"203202040303","7f25311583624b7487a569df466b24ac",101,,,,,,,,,,,,,,,,,,,,,,,,
"203202040303","7f25311583624b7487a569df466b24ac",108,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"203202040303","7f25311583624b7487a569df466b24ac",109,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"203202040303","7f25311583624b7487a569df466b24ac",110,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"407106021906","80c5e48699bc48b29bf11f38cdc04fc5",110,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"407106021906","80c5e48699bc48b29bf11f38cdc04fc5",105,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"407106021906","80c5e48699bc48b29bf11f38cdc04fc5",102,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"407106021906","80c5e48699bc48b29bf11f38cdc04fc5",103,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"407106021906","80c5e48699bc48b29bf11f38cdc04fc5",107,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"407106021906","80c5e48699bc48b29bf11f38cdc04fc5",101,1,1,1,,1,1,1,5,,,1,1,2016,4,,,0,0,,1,1,2,2,2
"407106021906","80c5e48699bc48b29bf11f38cdc04fc5",109,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"407106021906","80c5e48699bc48b29bf11f38cdc04fc5",108,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"407106021906","80c5e48699bc48b29bf11f38cdc04fc5",111,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"407106021906","80c5e48699bc48b29bf11f38cdc04fc5",106,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"407106021906","80c5e48699bc48b29bf11f38cdc04fc5",104,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"112102030202","81def38cfed24edd80e47b293c3bc0b9",108,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"112102030202","81def38cfed24edd80e47b293c3bc0b9",103,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"112102030202","81def38cfed24edd80e47b293c3bc0b9",102,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"112102030202","81def38cfed24edd80e47b293c3bc0b9",101,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"112102030202","81def38cfed24edd80e47b293c3bc0b9",110,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"112102030202","81def38cfed24edd80e47b293c3bc0b9",105,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"112102030202","81def38cfed24edd80e47b293c3bc0b9",106,1,1,1,,1,1,1,5,,,1,1,2018,4,,,0,0,,1,2,2,2,1
"112102030202","81def38cfed24edd80e47b293c3bc0b9",104,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"112102030202","81def38cfed24edd80e47b293c3bc0b9",107,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"112102030202","81def38cfed24edd80e47b293c3bc0b9",111,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"112102030202","81def38cfed24edd80e47b293c3bc0b9",109,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"306204020605","81f2300746cc4b068c95f765f2b403ba",102,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"306204020605","81f2300746cc4b068c95f765f2b403ba",103,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"306204020605","81f2300746cc4b068c95f765f2b403ba",108,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"306204020605","81f2300746cc4b068c95f765f2b403ba",101,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"306204020605","81f2300746cc4b068c95f765f2b403ba",105,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"306204020605","81f2300746cc4b068c95f765f2b403ba",110,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"306204020605","81f2300746cc4b068c95f765f2b403ba",109,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"306204020605","81f2300746cc4b068c95f765f2b403ba",111,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"306204020605","81f2300746cc4b068c95f765f2b403ba",104,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"306204020605","81f2300746cc4b068c95f765f2b403ba",106,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"306204020605","81f2300746cc4b068c95f765f2b403ba",107,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"410101040507","824efbe20846431fba549104887331e5",108,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"410101040507","824efbe20846431fba549104887331e5",111,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"410101040507","824efbe20846431fba549104887331e5",102,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"410101040507","824efbe20846431fba549104887331e5",105,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"410101040507","824efbe20846431fba549104887331e5",101,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"410101040507","824efbe20846431fba549104887331e5",106,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"410101040507","824efbe20846431fba549104887331e5",104,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"410101040507","824efbe20846431fba549104887331e5",103,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"410101040507","824efbe20846431fba549104887331e5",110,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"410101040507","824efbe20846431fba549104887331e5",109,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"410101040507","824efbe20846431fba549104887331e5",107,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"102103050439","825a4d9c10674fb68ae9182bf65152ca",102,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"102103050439","825a4d9c10674fb68ae9182bf65152ca",104,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"102103050439","825a4d9c10674fb68ae9182bf65152ca",108,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"102103050439","825a4d9c10674fb68ae9182bf65152ca",103,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"102103050439","825a4d9c10674fb68ae9182bf65152ca",109,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"102103050439","825a4d9c10674fb68ae9182bf65152ca",101,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"102103050439","825a4d9c10674fb68ae9182bf65152ca",105,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"102103050439","825a4d9c10674fb68ae9182bf65152ca",106,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"102103050439","825a4d9c10674fb68ae9182bf65152ca",111,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"102103050439","825a4d9c10674fb68ae9182bf65152ca",107,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"102103050439","825a4d9c10674fb68ae9182bf65152ca",110,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"309104050403","82e2ee46332f4f5c854335056696f881",102,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"309104050403","82e2ee46332f4f5c854335056696f881",106,2,2,2,1,,,,,,,,1,2017,3,,,0,0,,2,,,,
"309104050403","82e2ee46332f4f5c854335056696f881",101,2,2,2,1,,,,,,,,1,2018,4,,,0,0,,2,,,,
"309104050403","82e2ee46332f4f5c854335056696f881",107,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"309104050403","82e2ee46332f4f5c854335056696f881",103,2,2,2,1,,,,,,,,1,2018,4,,,0,0,,2,,,,
"309104050403","82e2ee46332f4f5c854335056696f881",110,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"309104050403","82e2ee46332f4f5c854335056696f881",109,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"309104050403","82e2ee46332f4f5c854335056696f881",108,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"309104050403","82e2ee46332f4f5c854335056696f881",104,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"309104050403","82e2ee46332f4f5c854335056696f881",111,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"309104050403","82e2ee46332f4f5c854335056696f881",105,2,2,2,1,,,,,,,,1,2015,4,,,0,0,,2,,,,
"324101011403","865a0a2dd0d442a6aeb227dbd3367b05",106,,,,,,,,,,,,,,,,,,,,,,,,
"324101011403","865a0a2dd0d442a6aeb227dbd3367b05",104,,,,,,,,,,,,,,,,,,,,,,,,
"324101011403","865a0a2dd0d442a6aeb227dbd3367b05",108,,,,,,,,,,,,,,,,,,,,,,,,
"324101011403","865a0a2dd0d442a6aeb227dbd3367b05",109,,,,,,,,,,,,,,,,,,,,,,,,
"324101011403","865a0a2dd0d442a6aeb227dbd3367b05",111,,,,,,,,,,,,,,,,,,,,,,,,
"324101011403","865a0a2dd0d442a6aeb227dbd3367b05",107,,,,,,,,,,,,,,,,,,,,,,,,
"324101011403","865a0a2dd0d442a6aeb227dbd3367b05",103,,,,,,,,,,,,,,,,,,,,,,,,
"324101011403","865a0a2dd0d442a6aeb227dbd3367b05",110,,,,,,,,,,,,,,,,,,,,,,,,
"324101011403","865a0a2dd0d442a6aeb227dbd3367b05",101,,,,,,,,,,,,,,,,,,,,,,,,
"324101011403","865a0a2dd0d442a6aeb227dbd3367b05",105,,,,,,,,,,,,,,,,,,,,,,,,
"324101011403","865a0a2dd0d442a6aeb227dbd3367b05",102,,,,,,,,,,,,,,,,,,,,,,,,
"117201050401","87d1a29404f24095af33c51ad6ddf04b",109,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"117201050401","87d1a29404f24095af33c51ad6ddf04b",104,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"117201050401","87d1a29404f24095af33c51ad6ddf04b",101,2,1,1,,1,1,1,4,,,1,2,2018,3,,,98,0,,2,,,,
"117201050401","87d1a29404f24095af33c51ad6ddf04b",108,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"117201050401","87d1a29404f24095af33c51ad6ddf04b",103,1,1,1,,2,,,4,,,2,5,,,,,,,,,,,,
"117201050401","87d1a29404f24095af33c51ad6ddf04b",105,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"117201050401","87d1a29404f24095af33c51ad6ddf04b",102,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"117201050401","87d1a29404f24095af33c51ad6ddf04b",111,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"117201050401","87d1a29404f24095af33c51ad6ddf04b",110,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"117201050401","87d1a29404f24095af33c51ad6ddf04b",107,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"117201050401","87d1a29404f24095af33c51ad6ddf04b",106,1,1,1,,1,1,2,4,,,2,4,,,,,,,,,,,,
"318114020701","8b2193d437e64893a12f1635d1aae2bd",108,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"318114020701","8b2193d437e64893a12f1635d1aae2bd",110,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"318114020701","8b2193d437e64893a12f1635d1aae2bd",103,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"318114020701","8b2193d437e64893a12f1635d1aae2bd",102,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"318114020701","8b2193d437e64893a12f1635d1aae2bd",106,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"318114020701","8b2193d437e64893a12f1635d1aae2bd",105,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"318114020701","8b2193d437e64893a12f1635d1aae2bd",109,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"318114020701","8b2193d437e64893a12f1635d1aae2bd",104,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"318114020701","8b2193d437e64893a12f1635d1aae2bd",107,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"318114020701","8b2193d437e64893a12f1635d1aae2bd",111,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"318114020701","8b2193d437e64893a12f1635d1aae2bd",101,2,2,2,1,,,,,,,,1,2017,5,9,,0,0,,1,1,2,2,2
"211106070404","8c60b24c5d69459ab88587107842bf8a",105,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"211106070404","8c60b24c5d69459ab88587107842bf8a",102,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"211106070404","8c60b24c5d69459ab88587107842bf8a",106,1,1,1,,1,1,1,1,5,,1,1,2016,1,2,5,8000000,200000,2,2,,,,
"211106070404","8c60b24c5d69459ab88587107842bf8a",111,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"211106070404","8c60b24c5d69459ab88587107842bf8a",104,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"211106070404","8c60b24c5d69459ab88587107842bf8a",109,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"211106070404","8c60b24c5d69459ab88587107842bf8a",110,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"211106070404","8c60b24c5d69459ab88587107842bf8a",103,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"211106070404","8c60b24c5d69459ab88587107842bf8a",101,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"211106070404","8c60b24c5d69459ab88587107842bf8a",108,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"211106070404","8c60b24c5d69459ab88587107842bf8a",107,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"406212010207","8da56015c708420985ff1484fc7d3201",104,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"406212010207","8da56015c708420985ff1484fc7d3201",101,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"406212010207","8da56015c708420985ff1484fc7d3201",109,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"406212010207","8da56015c708420985ff1484fc7d3201",106,1,1,1,,1,6,2,6,7,,2,4,,,,,,,,,,,,
"406212010207","8da56015c708420985ff1484fc7d3201",102,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"406212010207","8da56015c708420985ff1484fc7d3201",111,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"406212010207","8da56015c708420985ff1484fc7d3201",103,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"406212010207","8da56015c708420985ff1484fc7d3201",108,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"406212010207","8da56015c708420985ff1484fc7d3201",105,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"406212010207","8da56015c708420985ff1484fc7d3201",107,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"406212010207","8da56015c708420985ff1484fc7d3201",110,2,2,2,2,,,,,,,,,,,,,,,,,,,,
