"Final_EA_code","interview__id","Class_id","s3q53","s3q54","s3q55a","s3q55b","s3q56","s3q57","s3q58","s3q59","s3q60","s3q61","s3q62","s3q63","s3q64","s3q65","s3q66"
"404207040904","3ac09195350c451580bdcc430347f62d",4,1,2,33,42,2,1,1,,,,1,72,1,1,2
"404207040904","3ac09195350c451580bdcc430347f62d",5,1,1,38,41,2,4,1,,,,1,79,1,1,2
"404207040904","3ac09195350c451580bdcc430347f62d",1,2,1,44,36,2,4,1,,,,1,71,2,2,2
"404207040904","3ac09195350c451580bdcc430347f62d",6,1,1,19,26,2,1,1,,,,1,50,1,1,2
"329106020616","3b3c7af2481243f894a3a0b95ecb924a",2,,,,,,,,,,,,,,,
"329106020616","3b3c7af2481243f894a3a0b95ecb924a",1,,,,,,,,,,,,,,,
"329106020616","3b3c7af2481243f894a3a0b95ecb924a",3,,,,,,,,,,,,,,,
"329106020616","3b3c7af2481243f894a3a0b95ecb924a",6,,,,,,,,,,,,,,,
"329106020616","3b3c7af2481243f894a3a0b95ecb924a",4,,,,,,,,,,,,,,,
"329106020616","3b3c7af2481243f894a3a0b95ecb924a",5,,,,,,,,,,,,,,,
"329106020616","3b3c7af2481243f894a3a0b95ecb924a",0,,,,,,,,,,,,,,,
"325103060210","3ce08aeb981a41a5bc347d2a41198d4c",5,1,2,74,62,1,3,1,,,,1,44,1,2,2
"325103060210","3ce08aeb981a41a5bc347d2a41198d4c",0,1,2,120,117,2,4,1,,,,1,80,5,4,2
"325103060210","3ce08aeb981a41a5bc347d2a41198d4c",3,1,2,72,79,1,3,2,2,,13,1,54,5,2,2
"325103060210","3ce08aeb981a41a5bc347d2a41198d4c",2,2,2,86,81,2,4,1,,,,1,49,5,3,2
"325103060210","3ce08aeb981a41a5bc347d2a41198d4c",6,1,2,17,16,1,1,1,,,,1,19,1,2,2
"325103060210","3ce08aeb981a41a5bc347d2a41198d4c",4,1,2,108,87,1,4,1,,,,1,51,1,2,2
"325103060210","3ce08aeb981a41a5bc347d2a41198d4c",1,2,2,89,43,2,4,1,,,,1,30,5,3,2
"211105030205","3cf0a1fa46ae46828806f8595135cb16",0,2,1,76,45,1,1,1,,,,1,95,3,2,1
"211105030205","3cf0a1fa46ae46828806f8595135cb16",4,2,1,78,74,1,3,1,,,,1,118,2,1,1
"211105030205","3cf0a1fa46ae46828806f8595135cb16",3,1,2,56,54,1,2,1,,,,1,82,2,1,1
"211105030205","3cf0a1fa46ae46828806f8595135cb16",5,1,1,65,74,1,3,1,,,,1,120,2,1,1
"211105030205","3cf0a1fa46ae46828806f8595135cb16",2,2,1,58,44,1,1,1,,,,1,91,2,2,1
"211105030205","3cf0a1fa46ae46828806f8595135cb16",1,2,1,56,55,1,1,1,,,,1,91,2,2,1
"211105030205","3cf0a1fa46ae46828806f8595135cb16",6,1,2,23,35,1,1,1,,,,1,48,1,1,1
"204302051318","3d61703566614f43b422c80f897bc1e4",1,2,2,68,78,1,2,1,,,,1,66,2,2,1
"204302051318","3d61703566614f43b422c80f897bc1e4",5,1,2,77,103,1,3,1,,,,1,94,2,3,1
"204302051318","3d61703566614f43b422c80f897bc1e4",0,2,2,127,109,1,2,1,,,,1,89,2,2,1
"204302051318","3d61703566614f43b422c80f897bc1e4",3,1,2,101,112,1,4,1,,,,1,96,3,3,1
"204302051318","3d61703566614f43b422c80f897bc1e4",4,1,2,82,76,1,4,1,,,,1,88,3,3,1
"204302051318","3d61703566614f43b422c80f897bc1e4",2,2,1,92,105,1,3,1,,,,1,73,1,1,1
"204302051318","3d61703566614f43b422c80f897bc1e4",6,1,2,71,48,1,3,1,,,,1,62,2,2,1
"223108100606","3f41cdc7f4484a90894f7afe2a53b89b",4,1,2,27,44,1,2,1,,,,1,54,1,1,1
"223108100606","3f41cdc7f4484a90894f7afe2a53b89b",6,1,1,24,20,1,1,1,,,,1,34,1,1,1
"223108100606","3f41cdc7f4484a90894f7afe2a53b89b",0,2,2,47,47,2,2,1,,,,1,81,2,3,1
"223108100606","3f41cdc7f4484a90894f7afe2a53b89b",5,1,2,43,39,1,2,1,,,,1,65,1,1,1
"223108100606","3f41cdc7f4484a90894f7afe2a53b89b",1,2,2,51,48,2,2,1,,,,1,80,2,2,1
"223108100606","3f41cdc7f4484a90894f7afe2a53b89b",2,1,2,55,30,2,2,1,,,,1,79,2,2,1
"223108100606","3f41cdc7f4484a90894f7afe2a53b89b",3,2,2,62,45,1,1,1,,,,1,89,2,1,1
"104104030820","40927a9f8da44e0980c45b12154cbe6e",0,,,,,,,,,,,,,,,
"104104030820","40927a9f8da44e0980c45b12154cbe6e",6,,,,,,,,,,,,,,,
"104104030820","40927a9f8da44e0980c45b12154cbe6e",5,,,,,,,,,,,,,,,
"104104030820","40927a9f8da44e0980c45b12154cbe6e",2,,,,,,,,,,,,,,,
"104104030820","40927a9f8da44e0980c45b12154cbe6e",1,,,,,,,,,,,,,,,
"104104030820","40927a9f8da44e0980c45b12154cbe6e",4,,,,,,,,,,,,,,,
"104104030820","40927a9f8da44e0980c45b12154cbe6e",3,,,,,,,,,,,,,,,
"303405071314","41d507da42f24faaa7e7d79bf789ee25",1,1,2,67,63,2,1,2,1,4,,1,28,1,2,2
"303405071314","41d507da42f24faaa7e7d79bf789ee25",3,1,1,32,60,1,1,2,1,96,,1,25,1,1,2
"303405071314","41d507da42f24faaa7e7d79bf789ee25",4,1,2,40,35,1,1,2,2,,13,1,17,1,1,2
"303405071314","41d507da42f24faaa7e7d79bf789ee25",0,2,2,90,130,2,1,1,,,,1,37,1,2,2
"303405071314","41d507da42f24faaa7e7d79bf789ee25",2,2,2,37,34,1,1,1,,,,1,24,1,1,2
"303405071314","41d507da42f24faaa7e7d79bf789ee25",5,1,2,11,29,1,1,2,1,96,,1,6,1,1,2
"303405071314","41d507da42f24faaa7e7d79bf789ee25",6,1,2,18,7,1,1,1,,,,1,8,1,1,2
"203301010111","44c8e8b546fa4e92b4e149105804a139",4,,,,,,,,,,,,,,,
"203301010111","44c8e8b546fa4e92b4e149105804a139",2,,,,,,,,,,,,,,,
"203301010111","44c8e8b546fa4e92b4e149105804a139",5,,,,,,,,,,,,,,,
"203301010111","44c8e8b546fa4e92b4e149105804a139",1,,,,,,,,,,,,,,,
"203301010111","44c8e8b546fa4e92b4e149105804a139",6,,,,,,,,,,,,,,,
"203301010111","44c8e8b546fa4e92b4e149105804a139",3,,,,,,,,,,,,,,,
"203301010111","44c8e8b546fa4e92b4e149105804a139",0,,,,,,,,,,,,,,,
"202205030602","4582b29c263744c49916b533238ce553",0,2,2,79,83,1,4,1,,,,1,89,2,3,1
"202205030602","4582b29c263744c49916b533238ce553",1,2,2,506,60,1,3,1,,,,1,103,4,4,1
"202205030602","4582b29c263744c49916b533238ce553",3,2,1,63,77,1,4,1,,,,1,103,4,4,1
"202205030602","4582b29c263744c49916b533238ce553",6,1,1,22,30,1,3,1,,,,1,48,2,4,1
"202205030602","4582b29c263744c49916b533238ce553",5,1,1,41,55,1,4,1,,,,1,70,2,2,1
"202205030602","4582b29c263744c49916b533238ce553",2,2,2,60,70,1,4,1,,,,1,83,2,3,1
"202205030602","4582b29c263744c49916b533238ce553",4,2,1,54,66,1,4,1,,,,1,97,3,2,1
"229104021009","45e2495043be477d9602ba8645c8bf4a",6,,,,,,,,,,,,,,,
"229104021009","45e2495043be477d9602ba8645c8bf4a",2,,,,,,,,,,,,,,,
"229104021009","45e2495043be477d9602ba8645c8bf4a",1,,,,,,,,,,,,,,,
"229104021009","45e2495043be477d9602ba8645c8bf4a",4,,,,,,,,,,,,,,,
"229104021009","45e2495043be477d9602ba8645c8bf4a",3,,,,,,,,,,,,,,,
"229104021009","45e2495043be477d9602ba8645c8bf4a",5,,,,,,,,,,,,,,,
"229104021009","45e2495043be477d9602ba8645c8bf4a",0,,,,,,,,,,,,,,,
"411302020404","468987393fd44482ae5a32350511eae9",6,1,1,31,28,2,4,1,,,,1,58,1,1,2
"411302020404","468987393fd44482ae5a32350511eae9",2,2,2,38,40,2,5,1,,,,1,68,2,2,2
"411302020404","468987393fd44482ae5a32350511eae9",0,2,2,34,25,2,5,1,,,,1,51,3,2,2
"411302020404","468987393fd44482ae5a32350511eae9",3,2,2,41,32,2,1,1,,,,1,67,2,1,2
"411302020404","468987393fd44482ae5a32350511eae9",4,1,1,30,26,2,5,1,,,,1,48,1,1,2
"411302020404","468987393fd44482ae5a32350511eae9",1,2,1,37,34,2,5,1,,,,1,63,3,2,2
"411302020404","468987393fd44482ae5a32350511eae9",5,1,1,25,25,2,4,1,,,,1,43,1,1,2
"412201070408","46bc8364e56f4e2ab24e7cb582ffa6f5",3,1,2,28,32,2,4,1,,,,1,60,1,1,2
"412201070408","46bc8364e56f4e2ab24e7cb582ffa6f5",4,1,1,28,32,1,4,1,,,,1,57,1,1,2
"412201070408","46bc8364e56f4e2ab24e7cb582ffa6f5",5,1,1,25,34,1,4,1,,,,1,53,1,1,2
"412201070408","46bc8364e56f4e2ab24e7cb582ffa6f5",1,2,2,26,18,2,5,1,,,,2,42,1,1,2
"412201070408","46bc8364e56f4e2ab24e7cb582ffa6f5",2,2,2,35,23,2,5,1,,,,2,57,1,1,2
"412201070408","46bc8364e56f4e2ab24e7cb582ffa6f5",6,1,1,15,19,2,4,1,,,,1,34,1,1,2
"412201070408","46bc8364e56f4e2ab24e7cb582ffa6f5",0,2,2,28,28,1,5,1,,,,1,55,1,2,2
"405203030403","481f3d44d4074b55b71c4bd5c9624349",1,2,2,43,30,1,2,1,,,,1,70,1,3,1
"405203030403","481f3d44d4074b55b71c4bd5c9624349",5,1,2,20,39,1,2,1,,,,1,51,1,2,1
"405203030403","481f3d44d4074b55b71c4bd5c9624349",6,1,2,19,39,1,3,1,,,,1,40,1,2,1
"405203030403","481f3d44d4074b55b71c4bd5c9624349",3,2,2,48,33,1,2,1,,,,1,77,1,2,1
"405203030403","481f3d44d4074b55b71c4bd5c9624349",0,2,2,31,51,1,2,1,,,,1,62,1,3,1
"405203030403","481f3d44d4074b55b71c4bd5c9624349",4,1,2,33,37,1,3,1,,,,1,54,1,2,1
"405203030403","481f3d44d4074b55b71c4bd5c9624349",2,2,2,49,21,1,2,1,,,,1,58,1,3,1
"124101050312","49123f99dd9b4867a7ae5242708194e8",4,,,,,,,,,,,,,,,
"124101050312","49123f99dd9b4867a7ae5242708194e8",6,,,,,,,,,,,,,,,
"124101050312","49123f99dd9b4867a7ae5242708194e8",5,,,,,,,,,,,,,,,
"124101050312","49123f99dd9b4867a7ae5242708194e8",0,,,,,,,,,,,,,,,
"124101050312","49123f99dd9b4867a7ae5242708194e8",2,,,,,,,,,,,,,,,
"124101050312","49123f99dd9b4867a7ae5242708194e8",3,,,,,,,,,,,,,,,
"124101050312","49123f99dd9b4867a7ae5242708194e8",1,,,,,,,,,,,,,,,
"317107051210","4936d20fd0be487bb99a45cce8212c35",4,2,1,100,91,1,3,1,,,,1,111,1,3,1
"317107051210","4936d20fd0be487bb99a45cce8212c35",3,2,2,44,55,1,4,1,,,,1,82,1,2,2
"317107051210","4936d20fd0be487bb99a45cce8212c35",2,1,2,79,97,2,3,1,,,,1,144,1,2,2
"317107051210","4936d20fd0be487bb99a45cce8212c35",5,1,2,70,76,1,4,2,1,96,,1,112,1,3,1
"317107051210","4936d20fd0be487bb99a45cce8212c35",6,1,2,38,32,1,4,1,,,,1,41,1,3,1
"317107051210","4936d20fd0be487bb99a45cce8212c35",1,2,1,86,75,1,1,1,,,,1,119,1,3,1
"317107051210","4936d20fd0be487bb99a45cce8212c35",0,1,2,65,65,1,3,1,,,,1,121,1,2,1
"104208040401","49d2684cbd464eefb0be494729d22b00",4,1,1,149,177,2,4,1,,,,1,326,1,2,1
"104208040401","49d2684cbd464eefb0be494729d22b00",3,1,1,158,169,2,1,1,,,,1,319,1,2,1
"104208040401","49d2684cbd464eefb0be494729d22b00",6,1,1,104,146,2,4,1,,,,1,250,1,2,1
"104208040401","49d2684cbd464eefb0be494729d22b00",5,1,2,137,146,2,2,1,,,,1,277,1,2,1
"104208040401","49d2684cbd464eefb0be494729d22b00",1,2,2,95,82,2,1,1,,,,1,171,1,2,1
"104208040401","49d2684cbd464eefb0be494729d22b00",2,2,1,127,132,2,2,1,,,,1,254,1,2,1
"104208040401","49d2684cbd464eefb0be494729d22b00",0,2,1,200,157,2,1,1,,,,1,348,1,2,1
"102103041252","4af38353df164c5899db4e345313f601",6,,,,,,,,,,,,,,,
"102103041252","4af38353df164c5899db4e345313f601",3,,,,,,,,,,,,,,,
"102103041252","4af38353df164c5899db4e345313f601",1,,,,,,,,,,,,,,,
"102103041252","4af38353df164c5899db4e345313f601",0,,,,,,,,,,,,,,,
"102103041252","4af38353df164c5899db4e345313f601",5,,,,,,,,,,,,,,,
"102103041252","4af38353df164c5899db4e345313f601",4,,,,,,,,,,,,,,,
"102103041252","4af38353df164c5899db4e345313f601",2,,,,,,,,,,,,,,,
"306203010305","4b14fdfdc4154af5a1bcb1b438adbdae",6,1,2,,,1,1,1,,,,1,15,1,1,1
"306203010305","4b14fdfdc4154af5a1bcb1b438adbdae",4,1,2,,,1,1,1,,,,1,26,1,1,1
"306203010305","4b14fdfdc4154af5a1bcb1b438adbdae",5,1,2,,,1,1,1,,,,1,32,1,1,1
"306203010305","4b14fdfdc4154af5a1bcb1b438adbdae",2,1,2,,,2,1,1,,,,1,35,1,1,1
"306203010305","4b14fdfdc4154af5a1bcb1b438adbdae",0,2,2,,,2,1,1,,,,1,101,4,2,1
"306203010305","4b14fdfdc4154af5a1bcb1b438adbdae",3,2,2,,,2,1,1,,,,1,42,1,1,1
"306203010305","4b14fdfdc4154af5a1bcb1b438adbdae",1,1,2,,,2,1,1,,,,1,73,4,1,1
"201203010310","4dd40973252a4df3b81cc3878d136268",4,1,2,46,41,1,3,1,,,,1,42,2,2,1
"201203010310","4dd40973252a4df3b81cc3878d136268",2,1,2,50,59,1,4,1,,,,1,61,3,4,1
"201203010310","4dd40973252a4df3b81cc3878d136268",1,1,2,72,84,1,4,1,,,,1,66,3,3,1
"201203010310","4dd40973252a4df3b81cc3878d136268",5,1,1,31,28,1,3,1,,,,1,40,2,2,1
"201203010310","4dd40973252a4df3b81cc3878d136268",3,2,1,49,53,1,3,1,,,,1,55,3,4,1
"201203010310","4dd40973252a4df3b81cc3878d136268",0,2,2,118,97,1,4,1,,,,1,68,3,4,1
"201203010310","4dd40973252a4df3b81cc3878d136268",6,1,2,18,21,1,2,1,,,,1,26,2,2,1
"212305020404","4e6fd738620241a78230c9437484db77",2,1,2,51,52,2,3,1,,,,1,59,1,3,1
"212305020404","4e6fd738620241a78230c9437484db77",3,1,2,90,73,1,3,1,,,,1,107,2,2,1
"212305020404","4e6fd738620241a78230c9437484db77",5,1,2,42,66,1,4,1,,,,1,71,1,2,1
"212305020404","4e6fd738620241a78230c9437484db77",6,2,2,29,16,2,1,1,,,,1,40,1,2,1
"212305020404","4e6fd738620241a78230c9437484db77",4,2,2,104,72,2,3,2,1,8,,1,108,2,3,1
"212305020404","4e6fd738620241a78230c9437484db77",1,1,2,52,51,2,3,1,,,,1,51,2,2,1
"212305020404","4e6fd738620241a78230c9437484db77",0,2,2,57,43,2,3,1,,,,1,60,1,3,1
"110305010603","50a0e9476f3f4947b4d66dd8a705c802",1,2,2,33,34,1,1,1,,,,1,46,1,1,1
"110305010603","50a0e9476f3f4947b4d66dd8a705c802",3,2,2,39,45,1,2,1,,,,1,60,1,1,1
"110305010603","50a0e9476f3f4947b4d66dd8a705c802",4,1,1,40,44,1,3,1,,,,1,65,1,1,1
"110305010603","50a0e9476f3f4947b4d66dd8a705c802",0,2,2,136,86,2,1,1,,,,1,119,1,1,1
"110305010603","50a0e9476f3f4947b4d66dd8a705c802",5,1,2,30,49,1,3,1,,,,1,45,1,1,1
"110305010603","50a0e9476f3f4947b4d66dd8a705c802",6,1,2,16,24,1,3,1,,,,2,33,1,1,1
"110305010603","50a0e9476f3f4947b4d66dd8a705c802",2,2,1,34,48,1,1,1,,,,1,46,1,1,1
"317103020201","51986b54676d4e3085ac48d351aad29f",1,2,2,75,76,2,5,1,,,,1,105,5,2,1
"317103020201","51986b54676d4e3085ac48d351aad29f",3,2,1,68,82,1,3,1,,,,1,100,1,2,1
"317103020201","51986b54676d4e3085ac48d351aad29f",2,2,1,74,94,2,3,1,,,,1,115,3,4,1
"317103020201","51986b54676d4e3085ac48d351aad29f",6,1,1,22,20,2,5,1,,,,1,30,1,4,1
"317103020201","51986b54676d4e3085ac48d351aad29f",4,2,2,88,72,2,5,1,,,,1,97,1,2,1
"317103020201","51986b54676d4e3085ac48d351aad29f",5,1,2,52,58,2,5,1,,,,1,79,1,2,2
"317103020201","51986b54676d4e3085ac48d351aad29f",0,1,1,136,103,2,5,1,,,,1,88,5,3,2
"417201010905","527a88628b1c4245adb71c4662a1af4e",2,,,,,,,,,,,,,,,
"417201010905","527a88628b1c4245adb71c4662a1af4e",5,,,,,,,,,,,,,,,
"417201010905","527a88628b1c4245adb71c4662a1af4e",1,,,,,,,,,,,,,,,
"417201010905","527a88628b1c4245adb71c4662a1af4e",4,,,,,,,,,,,,,,,
"417201010905","527a88628b1c4245adb71c4662a1af4e",6,,,,,,,,,,,,,,,
"417201010905","527a88628b1c4245adb71c4662a1af4e",0,,,,,,,,,,,,,,,
"417201010905","527a88628b1c4245adb71c4662a1af4e",3,,,,,,,,,,,,,,,
"403101020501","5300060198c04c3485bf13651c7b82d3",1,,,,,,,,,,,,,,,
"403101020501","5300060198c04c3485bf13651c7b82d3",3,,,,,,,,,,,,,,,
"403101020501","5300060198c04c3485bf13651c7b82d3",6,,,,,,,,,,,,,,,
"403101020501","5300060198c04c3485bf13651c7b82d3",5,,,,,,,,,,,,,,,
"403101020501","5300060198c04c3485bf13651c7b82d3",4,,,,,,,,,,,,,,,
"403101020501","5300060198c04c3485bf13651c7b82d3",0,,,,,,,,,,,,,,,
"403101020501","5300060198c04c3485bf13651c7b82d3",2,,,,,,,,,,,,,,,
"116102050101","53fa8063d7db4987a04f9cae08506685",3,1,2,23,28,2,1,1,,,,1,56,1,3,1
"116102050101","53fa8063d7db4987a04f9cae08506685",1,2,1,41,39,2,1,1,,,,1,78,1,2,1
"116102050101","53fa8063d7db4987a04f9cae08506685",4,2,2,43,41,2,1,1,,,,1,51,1,2,1
"116102050101","53fa8063d7db4987a04f9cae08506685",0,1,2,56,48,2,1,1,,,,1,102,1,2,1
"116102050101","53fa8063d7db4987a04f9cae08506685",5,1,2,44,22,2,4,1,,,,1,56,2,2,1
"116102050101","53fa8063d7db4987a04f9cae08506685",6,1,3,21,28,2,4,1,,,,2,41,1,2,1
"116102050101","53fa8063d7db4987a04f9cae08506685",2,1,1,45,33,2,1,1,,,,1,67,1,3,1
"230109050511","54d04063673a4a7ab972f1199ab4e1ff",4,1,2,24,17,2,3,1,,,,1,22,3,3,2
"230109050511","54d04063673a4a7ab972f1199ab4e1ff",5,1,3,18,12,2,3,1,,,,1,17,3,2,1
"230109050511","54d04063673a4a7ab972f1199ab4e1ff",0,2,3,48,46,2,4,1,,,,2,26,2,3,2
"230109050511","54d04063673a4a7ab972f1199ab4e1ff",2,1,2,35,38,1,4,1,,,,1,21,4,4,2
"230109050511","54d04063673a4a7ab972f1199ab4e1ff",3,2,2,30,36,1,3,1,,,,1,23,3,4,2
"230109050511","54d04063673a4a7ab972f1199ab4e1ff",1,1,2,42,40,1,4,1,,,,1,22,2,3,2
"230109050511","54d04063673a4a7ab972f1199ab4e1ff",6,1,2,8,7,2,2,1,,,,1,11,2,1,1
"115303050716","559f5482d2fa4c78972662ac4ceb915d",3,,,,,,,,,,,,,,,
"115303050716","559f5482d2fa4c78972662ac4ceb915d",4,,,,,,,,,,,,,,,
"115303050716","559f5482d2fa4c78972662ac4ceb915d",6,,,,,,,,,,,,,,,
"115303050716","559f5482d2fa4c78972662ac4ceb915d",5,,,,,,,,,,,,,,,
"115303050716","559f5482d2fa4c78972662ac4ceb915d",1,,,,,,,,,,,,,,,
"115303050716","559f5482d2fa4c78972662ac4ceb915d",0,,,,,,,,,,,,,,,
"115303050716","559f5482d2fa4c78972662ac4ceb915d",2,,,,,,,,,,,,,,,
"418104030103","55b84b9565e64200bcc7eaa60d8418c4",1,2,2,20,15,2,5,1,,,,1,34,1,1,1
"418104030103","55b84b9565e64200bcc7eaa60d8418c4",4,2,2,10,13,2,5,2,1,13,,1,23,1,1,2
"418104030103","55b84b9565e64200bcc7eaa60d8418c4",2,2,2,11,17,2,5,1,,,,1,27,1,1,2
"418104030103","55b84b9565e64200bcc7eaa60d8418c4",5,1,2,15,10,2,5,1,,,,1,24,1,1,2
"418104030103","55b84b9565e64200bcc7eaa60d8418c4",0,2,2,45,40,2,5,1,,,,1,73,2,2,2
"418104030103","55b84b9565e64200bcc7eaa60d8418c4",6,1,2,16,14,2,5,1,,,,2,30,1,1,2
"418104030103","55b84b9565e64200bcc7eaa60d8418c4",3,2,2,14,12,2,5,1,,,,1,26,1,1,2
"323106040915","57061e3264f84996a2ba50e00b820c3d",0,2,2,101,119,2,3,1,,,,1,105,5,2,2
"323106040915","57061e3264f84996a2ba50e00b820c3d",6,1,2,40,48,1,4,1,,,,1,43,1,2,1
"323106040915","57061e3264f84996a2ba50e00b820c3d",1,1,2,96,91,2,4,1,,,,1,65,5,4,1
"323106040915","57061e3264f84996a2ba50e00b820c3d",5,1,2,74,81,1,4,1,,,,1,86,1,3,1
"323106040915","57061e3264f84996a2ba50e00b820c3d",3,1,2,83,88,1,3,1,,,,1,107,2,3,1
"323106040915","57061e3264f84996a2ba50e00b820c3d",2,1,2,72,75,1,1,1,,,,1,62,5,2,1
"323106040915","57061e3264f84996a2ba50e00b820c3d",4,1,2,75,97,1,4,1,,,,1,121,2,2,2
"419204020202","58cf916082f84b129b54810c4162440b",1,,,,,,,,,,,,,,,
"419204020202","58cf916082f84b129b54810c4162440b",6,,,,,,,,,,,,,,,
"419204020202","58cf916082f84b129b54810c4162440b",4,,,,,,,,,,,,,,,
"419204020202","58cf916082f84b129b54810c4162440b",2,,,,,,,,,,,,,,,
"419204020202","58cf916082f84b129b54810c4162440b",5,,,,,,,,,,,,,,,
"419204020202","58cf916082f84b129b54810c4162440b",0,,,,,,,,,,,,,,,
"419204020202","58cf916082f84b129b54810c4162440b",3,,,,,,,,,,,,,,,
"414116010603","58d95fc307344244a2c14cfc7eea34f1",1,2,1,25,27,2,3,1,,,,1,48,1,1,1
"414116010603","58d95fc307344244a2c14cfc7eea34f1",0,2,2,25,30,2,3,1,,,,1,50,2,2,2
"414116010603","58d95fc307344244a2c14cfc7eea34f1",3,1,2,37,23,2,3,1,,,,1,57,2,1,2
"414116010603","58d95fc307344244a2c14cfc7eea34f1",5,2,1,38,33,1,4,1,,,,1,71,2,1,2
"414116010603","58d95fc307344244a2c14cfc7eea34f1",2,2,2,35,33,2,3,1,,,,1,62,2,1,2
"414116010603","58d95fc307344244a2c14cfc7eea34f1",4,1,2,25,47,1,4,1,,,,1,71,2,1,2
"414116010603","58d95fc307344244a2c14cfc7eea34f1",6,1,2,10,17,1,3,1,,,,1,27,1,1,2
"215109020818","5b2bb8ba8da5434697e179c32987259f",2,,,,,,,,,,,,,,,
"215109020818","5b2bb8ba8da5434697e179c32987259f",4,,,,,,,,,,,,,,,
"215109020818","5b2bb8ba8da5434697e179c32987259f",0,,,,,,,,,,,,,,,
"215109020818","5b2bb8ba8da5434697e179c32987259f",5,,,,,,,,,,,,,,,
"215109020818","5b2bb8ba8da5434697e179c32987259f",6,,,,,,,,,,,,,,,
"215109020818","5b2bb8ba8da5434697e179c32987259f",3,,,,,,,,,,,,,,,
"215109020818","5b2bb8ba8da5434697e179c32987259f",1,,,,,,,,,,,,,,,
"112204030107","5b3c6ba74736462184fa8b7243f7bb77",1,,,,,,,,,,,,,,,
"112204030107","5b3c6ba74736462184fa8b7243f7bb77",2,,,,,,,,,,,,,,,
"112204030107","5b3c6ba74736462184fa8b7243f7bb77",6,,,,,,,,,,,,,,,
"112204030107","5b3c6ba74736462184fa8b7243f7bb77",3,,,,,,,,,,,,,,,
"112204030107","5b3c6ba74736462184fa8b7243f7bb77",4,,,,,,,,,,,,,,,
"112204030107","5b3c6ba74736462184fa8b7243f7bb77",0,,,,,,,,,,,,,,,
"112204030107","5b3c6ba74736462184fa8b7243f7bb77",5,,,,,,,,,,,,,,,
"409203050902","5c104965b50542969565c120c3357a43",2,2,1,80,53,1,3,1,,,,2,17,1,3,1
"409203050902","5c104965b50542969565c120c3357a43",6,,,,,,,,,,,,,,,
"409203050902","5c104965b50542969565c120c3357a43",0,2,2,72,75,1,4,1,,,,1,13,1,3,1
"409203050902","5c104965b50542969565c120c3357a43",3,1,2,67,63,1,3,1,,,,1,18,1,3,1
"409203050902","5c104965b50542969565c120c3357a43",1,2,2,62,44,1,4,1,,,,1,21,1,4,1
"409203050902","5c104965b50542969565c120c3357a43",5,,,,,,,,,,,,,,,
"409203050902","5c104965b50542969565c120c3357a43",4,2,2,33,29,1,4,1,,,,1,18,1,2,1
"319107020203","5c166c1642f340b8ba41cf7b91388623",3,1,2,58,87,2,3,1,,,,2,136,1,1,1
"319107020203","5c166c1642f340b8ba41cf7b91388623",2,2,1,93,66,1,1,1,,,,1,151,1,1,1
"319107020203","5c166c1642f340b8ba41cf7b91388623",4,2,2,59,55,1,2,1,,,,2,98,1,1,1
"319107020203","5c166c1642f340b8ba41cf7b91388623",0,1,2,121,165,2,1,1,,,,1,194,2,2,1
"319107020203","5c166c1642f340b8ba41cf7b91388623",1,2,1,92,70,2,5,1,,,,1,125,1,1,1
"319107020203","5c166c1642f340b8ba41cf7b91388623",5,1,2,42,35,1,3,1,,,,1,65,1,1,1
"319107020203","5c166c1642f340b8ba41cf7b91388623",6,1,1,15,20,1,4,1,,,,1,34,1,1,1
"115104030401","5f625ed846014f17a798653d56908b5a",3,2,1,20,18,2,4,,,,,,,,,
"115104030401","5f625ed846014f17a798653d56908b5a",0,2,2,77,56,2,4,,,,,,,,,
"115104030401","5f625ed846014f17a798653d56908b5a",4,2,2,14,15,2,4,,,,,,,,,
"115104030401","5f625ed846014f17a798653d56908b5a",6,1,2,19,14,1,3,,,,,,,,,
"115104030401","5f625ed846014f17a798653d56908b5a",1,2,2,30,35,2,4,,,,,,,,,
"115104030401","5f625ed846014f17a798653d56908b5a",2,2,2,20,15,2,4,,,,,,,,,
"115104030401","5f625ed846014f17a798653d56908b5a",5,1,2,9,12,1,3,,,,,,,,,
"303503041111","5f9671150b6c4d8d8f955faff27f799c",5,,,,,,,,,,,,,,,
"303503041111","5f9671150b6c4d8d8f955faff27f799c",0,,,,,,,,,,,,,,,
"303503041111","5f9671150b6c4d8d8f955faff27f799c",2,,,,,,,,,,,,,,,
"303503041111","5f9671150b6c4d8d8f955faff27f799c",3,,,,,,,,,,,,,,,
"303503041111","5f9671150b6c4d8d8f955faff27f799c",4,,,,,,,,,,,,,,,
"303503041111","5f9671150b6c4d8d8f955faff27f799c",6,,,,,,,,,,,,,,,
"303503041111","5f9671150b6c4d8d8f955faff27f799c",1,,,,,,,,,,,,,,,
"204301010302","5f9c806271044865a1c49ca22b9b1289",1,1,2,71,75,1,3,1,,,,1,87,3,2,1
"204301010302","5f9c806271044865a1c49ca22b9b1289",3,2,2,84,85,1,3,1,,,,1,107,1,2,1
"204301010302","5f9c806271044865a1c49ca22b9b1289",5,2,2,79,76,1,1,1,,,,1,84,1,1,1
"204301010302","5f9c806271044865a1c49ca22b9b1289",4,1,2,118,81,1,1,1,,,,1,81,1,1,1
"204301010302","5f9c806271044865a1c49ca22b9b1289",0,2,2,73,60,1,2,1,,,,1,93,3,4,1
