"hhid","parcelID","pltid","s3aq03b","s3bq03_1","s2aq05_211_1","s2aq04_1_1","s3bq03_2","s3bq03_3","s3bq03_4a","s3bq03_4b","s3bq03a","s3bq04","s3bq04a","s3bq05","s3bq06","s3bq07","s3bq08","s3bq09","s3bq12","s3bq13","s3bq14","s3bq13a","s3bq15","s3bq16","s3bq17","s3bq18","s3bq19","s3bq22","s3bq23","s3bq24a","s3bq24b","s3bq25","s3bq26","s3bq27","s3bq28","s3bq34","s3bq35a","s3bq35b","s3bq35c","s3bq36","s4bq07"
"cff81da8a11f4200ad21b8736a13bcb4",2,1,"Beans",1,2,,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.23
"cff81da8a11f4200ad21b8736a13bcb4",1,1,"Potatoes",1,2,,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.27
"d0003702676a4d36a378398e4b80bcc9",1,1,"CASSAVA",1,2,,1,2,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,1
"d013b5ea9e7b4cc8964b5aca2555bd37",3,1,"Banana food/Coffee",2,1,0.67,1,2,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.67
"d013b5ea9e7b4cc8964b5aca2555bd37",2,1,"Banana food",2,1,0.48,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.48
"d06b77b10f4e41a28713ccd612daa194",3,1,"SWEET POTATOES",2,2,,1,2,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.5
"d06b77b10f4e41a28713ccd612daa194",1,1,"GROUND NUTS",2,2,,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.25
"d079ea245db04ea8a93e5c77f528a0a1",2,1,"cassava",1,2,,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,5,0,0,50000,2
"d09d53ce3b15410a90e09d60ce5b5231",1,1,"beans",2,1,1.25,2,,1,2,2,2,,,,,,,,2,,,,,,,,1,1,2,0.25,1,0.25,3500,2,2,,,,,0.55
"d09d53ce3b15410a90e09d60ce5b5231",1,8,"oranges",2,1,1.75,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,1.75
"d09d53ce3b15410a90e09d60ce5b5231",1,2,"Sheas",2,1,1.06,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,1.06
"d09d53ce3b15410a90e09d60ce5b5231",2,1,"Beans",2,1,0.92,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.92
"d09d53ce3b15410a90e09d60ce5b5231",1,6,"millet",2,1,1.08,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,1.08
"d09d53ce3b15410a90e09d60ce5b5231",1,3,"soya beans",2,1,1.03,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,1.03
"d09d53ce3b15410a90e09d60ce5b5231",1,4,"groundnuts",2,1,0.57,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.57
"d09d53ce3b15410a90e09d60ce5b5231",1,5,"cassava",2,1,1.12,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,1.12
"d09d53ce3b15410a90e09d60ce5b5231",1,7,"sweet potatoes",2,1,0.9,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.9
"d0b9ed3d036e43079d3c417e5ec7f5cd",1,3,"SORGUM",1,2,,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,4,0,0,10000,0.25
"d0b9ed3d036e43079d3c417e5ec7f5cd",1,1,"MAIZE",1,1,0.31,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,6,2,0,24000,0.31
"d0b9ed3d036e43079d3c417e5ec7f5cd",1,2,"G.NUTS",1,2,,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,5,6,0,30000,0.37
"d0f8bfb36d7d416ca67c524754d7fa37",1,2,"PAMBA",1,1,1.26,1,1,,,2,2,,,,,,,,2,,,,,,,,1,2,2,2,1,0.25,8000,2,2,,,,,1.26
"d0f8bfb36d7d416ca67c524754d7fa37",1,1,"KABIR",1,1,1.36,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,1.36
"d0f8bfb36d7d416ca67c524754d7fa37",2,1,"GWANA",1,1,2.5,1,1,,,1,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,2.5
"d0fc106b82d44bfda891e02a2bde7dff",1,1,"SORGHUM MIXED WITH MAIZE",1,1,2.12,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,2.12
"d122c29d957e4862a4a2275f4aeb520e",1,5,"CASSAVA",1,2,,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.25
"d122c29d957e4862a4a2275f4aeb520e",6,1,"SWEET POTATOES",1,2,,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.5
"d122c29d957e4862a4a2275f4aeb520e",1,2,"CASSAVA",1,2,,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,1
"d122c29d957e4862a4a2275f4aeb520e",1,3,"MAIZE",1,2,,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,1
"d122c29d957e4862a4a2275f4aeb520e",1,4,"RICE",1,2,,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.5
"d122c29d957e4862a4a2275f4aeb520e",1,1,"MATOOKE",1,2,,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.5
"d134bae779a94a009e5bdecebae4c5c3",2,1,"BANANA FOOD PLOT",1,2,,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.5
"d134bae779a94a009e5bdecebae4c5c3",1,1,"COFFEE PLOT",1,2,,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.25
"d1508f9b5dbd42558d31e999598a2a44",1,1,"GROUNDNUTS PLOT",2,2,,2,,1,2,1,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.3
"d1508f9b5dbd42558d31e999598a2a44",3,1,"BANANAS",2,1,2.5,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,2.5
"d1508f9b5dbd42558d31e999598a2a44",1,2,"BEANS PLOT",2,2,,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.2
"d19b5c210ee54657a4d749da7b5cd5e7",1,1,"RICE",2,2,,1,2,,,2,2,,,,,,,,2,,,,,,,,1,5,2,3,1,3,105000,2,1,4,0,0,50000,0.5
"d1aec0c1425748a99900fdd3086cf25e",2,1,"CASSAVA",1,2,,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.5
"d1aec0c1425748a99900fdd3086cf25e",1,1,"Cassava",1,2,,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.5
"d1b9c2c55df64dfda53d3a301e862459",1,1,"COFFEE AND BANANA PLOT",1,2,,1,2,,,2,2,,,,,,,,1,4,1,10,1,10,25000,3,2,,,,,,,,1,10,15,0,100000,0.75
"d1b9c2c55df64dfda53d3a301e862459",4,1,"BANANA PLOT",1,2,,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,0,15,0,80000,2.5
"d1b9c2c55df64dfda53d3a301e862459",2,1,"COFFEE PLOT",1,2,,2,,1,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.97
"d1b9c2c55df64dfda53d3a301e862459",3,1,"MAIZE PLOT",1,2,,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,0,15,0,80000,0.75
"d1ee8e4f09294e78b6db6d316296f70b",3,1,"Beans",2,1,0.18,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.18
"d1ee8e4f09294e78b6db6d316296f70b",1,1,"Banana food/Beer/Beans",2,1,0.28,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.28
"d1ee8e4f09294e78b6db6d316296f70b",2,1,"Beans",2,2,,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.15
"d203e903f2764530a80a945a32915a99",2,1,"MAIZE AND CASAVA PLOT",1,2,,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.5
"d203e903f2764530a80a945a32915a99",1,1,"CASSAVA AND MAIZE PLOT",1,2,,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,6,0,0,30000,0.5
"d203e903f2764530a80a945a32915a99",1,2,"GROUND NUTS AND CASSAVA PLOT",1,2,,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,8,0,0,40000,0.5
"d208c5d95f754d22a8db4423f348c4a1",1,1,"Simsim",1,2,,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,30,40,0,350000,2.5
"d224aa16415f47cea25781f371096de8",1,1,"Matooke",1,2,,1,1,,,2,1,1,20,2,,,,1,2,,,,,,,,2,,,,,,,,2,,,,,1
"d24b1c6ea62344818922336d6cb4b1f2",1,1,"Maize",1,1,0.86,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.86
"d28c5dd29dc345d18a5472e108df3259",1,1,"CASSAVA MARCH 2018",1,1,0.31,2,,1,3,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,4,0,0,40000,0.31
"d28c5dd29dc345d18a5472e108df3259",1,2,"CASSAVA (NEAR MANGO TREE)",1,1,0.22,1,3,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.22
"d297bbefa75442088829a6e0e018bd47",6,1,"soya",1,2,,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,1
"d297bbefa75442088829a6e0e018bd47",3,1,"SOYA",1,2,,1,3,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,1
"d297bbefa75442088829a6e0e018bd47",5,2,"APENA",1,2,,1,4,,,2,2,,,,,,,,2,,,,,,,,1,1,2,0.2,1,0.1,6000,2,2,,,,,0.3
"d297bbefa75442088829a6e0e018bd47",5,1,"SOYA",1,2,,1,4,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.7
"d297bbefa75442088829a6e0e018bd47",7,1,"oranga",1,2,,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,1,0,0,45000,1
"d2c0aad97ef745bdb24668c04a3e98d5",2,1,"Oranges",1,1,0.23,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.23
"d2c0aad97ef745bdb24668c04a3e98d5",2,2,"Beans",1,1,0.96,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.96
"d2c4e3581cf84c7ab3ae39a0b6ef2537",2,1,"MATOOKE",1,1,0.48,2,,1,4,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,4,0,0,12000,0.48
"d2c4e3581cf84c7ab3ae39a0b6ef2537",1,2,"SWEET POTATOES",1,2,,2,,1,4,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.3
"d2c4e3581cf84c7ab3ae39a0b6ef2537",1,1,"MAIZE AND CASSAVA",4,2,,2,,1,4,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,12,0,0,80000,0.7
"d2e69dc8645343b0a0998cafd392ab1a",2,2,"SWEET POTATOES",1,1,0.55,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,2,0,0,34000,0.75
"d2e69dc8645343b0a0998cafd392ab1a",1,2,"CASSAVA MIXED WITH MAIZE",1,1,0.5,2,,1,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,0,3,0,48000,0.55
"d2e69dc8645343b0a0998cafd392ab1a",2,1,"GREEN GRAMS MIXED WITH CASSAVA",1,1,0.75,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.75
"d2e69dc8645343b0a0998cafd392ab1a",1,1,"GROUNDNUTS MIXED WITH MAIZE",1,1,1.5,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,0,3,0,12000,0.75
"d2f294487b4245ce93b6be3725298267",2,1,"MAIZE PLOT",2,2,,1,2,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.25
"d2f294487b4245ce93b6be3725298267",2,2,"SWEET POTATO PLOT",2,2,,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.25
"d31357fa80cc4c92bc246977c1affd38",2,1,"CASSAVA AND MAIZE PLOT",2,2,,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.5
"d31357fa80cc4c92bc246977c1affd38",3,1,"CASSAVA AND MAIZE PLOT",2,2,,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.5
"d31357fa80cc4c92bc246977c1affd38",2,2,"SWEET POTATOES PLOT",2,2,,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.5
"d32b478937e446ae93d056b7c07c890b",1,2,"SWEET POTATOES",1,2,,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.3
"d32b478937e446ae93d056b7c07c890b",1,1,"CASSAVA  PLANTED IN 2018",1,1,0.3,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.3
"d32c828937da4ba095868fb4b237594a",1,1,"MATOOKE",1,1,1,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,10,0,0,100000,1
"d32c828937da4ba095868fb4b237594a",1,4,"SWEET POTATOES",1,1,0.12,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.12
"d32c828937da4ba095868fb4b237594a",1,3,"CASSAVA",1,1,1,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,1
"d32c828937da4ba095868fb4b237594a",1,5,"BEANS",2,1,0.12,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.12
"d32c828937da4ba095868fb4b237594a",1,2,"COFFEE",1,1,1.5,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,1.5
"d34a41bd6797492fb7038c94f224c7fb",3,1,"Beans/Coffee",1,1,0.26,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,4,1,0,25000,0.26
"d34a41bd6797492fb7038c94f224c7fb",5,1,"Banana food/Banana beer/Coffee",1,1,0.26,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,4,0,0,20000,0.26
"d34a41bd6797492fb7038c94f224c7fb",4,1,"Banana food/Banana beer",1,1,0.78,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,6,0,0,30000,0.78
"d34a41bd6797492fb7038c94f224c7fb",1,1,"Banana food/Beer",1,1,1.96,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,6,2,0,40000,1.96
"d34a41bd6797492fb7038c94f224c7fb",2,1,"Beans",1,2,,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,0,3,0,15000,0.25
"d35378a850bc46159e7e9221d3bb476a",1,1,"Groundnuts",1,2,,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,4,0,0,12000,1
"d35378a850bc46159e7e9221d3bb476a",2,1,"Beans",1,2,,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,1
"d35378a850bc46159e7e9221d3bb476a",1,2,"Cassava",1,2,,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.5
"d370d33a2d714e42bdd2f0b4b1fdfd62",1,1,"Soya Beans",2,2,,1,2,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,1
"d370d33a2d714e42bdd2f0b4b1fdfd62",2,1,"Beans",2,2,,1,2,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.5
"d386bb0a11ae4b35a236f8585019fadc",2,1,"Cabbage",1,2,,2,,1,2,2,2,,,,,,,,1,4,1,30,1,30,120000,4,1,1,2,1,1,1,30000,3,1,8,8,0,40000,0.75
"d386bb0a11ae4b35a236f8585019fadc",1,1,"Cassava",1,2,,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,2.5
"d386bb0a11ae4b35a236f8585019fadc",1,2,"Bananas",1,2,,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,3
"d386bb0a11ae4b35a236f8585019fadc",1,3,"Soya Beans",1,2,,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,25,25,0,250000,2.5
"d3a11993c0eb4d1da62863849677e194",2,1,"Beans",1,2,,1,3,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.5
"d3dad89557414332ab02a977427e6792",1,1,"MATOOKE",4,1,0.25,2,,1,4,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.25
"d3e4723f890a4e10bd9ac354a0cd269d",1,2,"CASSAVA",1,1,0.25,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,30,0,0,200000,0.25
"d3e4723f890a4e10bd9ac354a0cd269d",1,1,"MAIZE",1,1,2,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,2,0,0,200000,2
"d3ea5ec40dd44cd7913cf732de25501c",1,2,"maize",1,1,0.6,2,,1,4,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.6
"d3ea5ec40dd44cd7913cf732de25501c",4,1,"cotton",1,1,0.75,2,,1,4,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.75
"d3ea5ec40dd44cd7913cf732de25501c",5,1,"sunflower",1,1,0.96,2,,1,4,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.96
"d3ea5ec40dd44cd7913cf732de25501c",3,1,"sorghum",1,1,1.1,2,,1,4,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,1.1
"d3ea5ec40dd44cd7913cf732de25501c",2,1,"sorghum",1,1,1.45,2,,1,4,1,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,1.45
"d3ea5ec40dd44cd7913cf732de25501c",1,3,"sweet potatoes",1,1,0.48,2,,1,4,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.48
"d42133a0d2dd4aa3ba616384bd4e1e0e",1,1,"sorghum",1,,,1,1,,,1,2,,,,,,,,2,,,,,,,,2,,,,,,,,,,3,,,1
"d439ff1ed93849ca8b819693eb37a212",2,1,"BANANA PLOT",1,1,0.14,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.14
"d439ff1ed93849ca8b819693eb37a212",1,1,"BEANS Plot",1,2,,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.5
"d43af79087294ccdb95d692f8bf1f2bd",5,1,"Cassava",2,2,,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,0,4,0,16000,1
"d43af79087294ccdb95d692f8bf1f2bd",2,1,"MAIZE",1,2,,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,0,8,0,18000,0.5
"d43af79087294ccdb95d692f8bf1f2bd",2,2,"Gnuts",1,2,,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,0,6,0,16000,0.5
"d43af79087294ccdb95d692f8bf1f2bd",1,1,"Cassava",1,2,,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,0,2,0,8000,1
"d43e91e01d7e4c40af4c1de3e268f68e",3,1,"Banana food",1,2,,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,2,0,0,10000,0.3
"d43e91e01d7e4c40af4c1de3e268f68e",1,1,"Coffee",1,2,,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,20,0,0,100000,0.25
"d43e91e01d7e4c40af4c1de3e268f68e",4,1,"Banana food",1,1,0.27,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,5,0,0,15000,0.27
"d45709014ad3448586c8f01e4f08e8ab",2,1,"BEANS",1,2,,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.5
"d45709014ad3448586c8f01e4f08e8ab",1,1,"MATOOKE, COFFEE",1,2,,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,1
"d45709014ad3448586c8f01e4f08e8ab",1,2,"CASSAVA",1,2,,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.5
"d45709014ad3448586c8f01e4f08e8ab",2,2,"IRISH POTATOES",1,2,,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.25
"d462906f3fbf465587da5ec45797b6e8",1,1,"BEANS",1,2,,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.25
"d4ec1a6ba0f64766bb9409c3b8d0103e",1,2,"KABII",1,1,1.34,1,1,,,1,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,1.39
"d4ec1a6ba0f64766bb9409c3b8d0103e",1,1,"PAMA",1,1,1.34,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,1.39
"d4ec1a6ba0f64766bb9409c3b8d0103e",2,1,"KABIIR",1,1,1.34,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,1.34
"d5121a02526a4901b8fd472d38e7f16e",1,3,"SWEET POTATOES",2,2,,1,2,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.2
"d5121a02526a4901b8fd472d38e7f16e",1,2,"MAIZE",2,2,,1,2,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,1
"d5121a02526a4901b8fd472d38e7f16e",1,4,"SWEET POTATOES",2,2,,1,2,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.3
"d5121a02526a4901b8fd472d38e7f16e",1,1,"COFFEE",1,2,,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.5
"d552f132ed94456abbd5eb714c4de8de",4,1,"Banana food",5,1,0.49,1,5,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.49
"d552f132ed94456abbd5eb714c4de8de",1,1,"Beans",5,1,0.28,1,5,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.28
"d552f132ed94456abbd5eb714c4de8de",3,1,"Coffee",5,1,0.26,1,5,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.26
"d552f132ed94456abbd5eb714c4de8de",5,1,"Banana food",5,1,0.46,1,5,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.46
"d55a25a8cfc2440089eb0d6cce3ff72f",2,1,"SORGHUM",1,2,,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.52
"d55a25a8cfc2440089eb0d6cce3ff72f",1,1,"SORGHUM",1,1,0.25,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.25
"d572df83ab824412be02979fa97a7221",1,1,"SOYA",1,1,1.14,2,,1,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,1.14
"d58c453a9a5e4b0b96775533c8ea8842",4,1,"COFFEE AND BANANA PLOT",1,2,,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.75
"d58c453a9a5e4b0b96775533c8ea8842",2,1,"COFFEE PLOT",1,2,,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.5
"d595ca941ebe4e3bb7cfe6717fccfbc1",1,1,"BANANA FOOD AND COFFEE PLOT",1,1,1,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,6,16,0,88000,1
"d595ca941ebe4e3bb7cfe6717fccfbc1",1,2,"IRISH POTATOES PLOT",1,1,0.42,1,1,,,2,2,,,,,,,,1,4,2,1,1,1,18000,2,2,,,,,,,,1,0,16,0,64000,0.42
"d5e1ef9ca4ce41899ee2297d751a8501",1,1,"Coffee",1,2,,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.25
"d5e1ef9ca4ce41899ee2297d751a8501",3,1,"MATOOKE",1,2,,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.25
"d5e1ef9ca4ce41899ee2297d751a8501",2,1,"MATOOKE",1,2,,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.25
"d614c15d10c640f2bb33a07d4c2283d9",2,2,"BEANS",1,1,0.25,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.25
"d614c15d10c640f2bb33a07d4c2283d9",1,1,"MAIZE",1,1,1.8,1,1,,,1,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,3,0,0,20000,1
"d614c15d10c640f2bb33a07d4c2283d9",3,1,"COFFEE",1,1,0.51,1,1,,,2,1,1,100,2,,,,1,2,,,,,,,,2,,,,,,,,2,,,,,0.51
"d614c15d10c640f2bb33a07d4c2283d9",2,1,"BANANAS",1,1,0.43,1,1,,,1,1,1,150,2,,,,1,2,,,,,,,,2,,,,,,,,1,2,0,0,30000,0.43
"d6427029a806472b81bcf11c98438b22",2,3,"MATOOKE",2,1,0.12,2,,2,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.12
"d6427029a806472b81bcf11c98438b22",2,1,"PINEAPPLE",2,1,0.5,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.5
"d6427029a806472b81bcf11c98438b22",3,1,"TEA",2,2,,2,,1,2,2,2,,,,,,,,1,4,1,50,1,50,125000,96,1,1,2,2,1,2,15000,2,1,15,15,0,100000,1
"d6427029a806472b81bcf11c98438b22",1,1,"COFFEE",2,2,,2,,1,2,2,2,,,,,,,,2,,,,,,,,1,96,2,2,1,2,24000,2,2,,,,,1
"d6427029a806472b81bcf11c98438b22",2,2,"COFFEE",2,1,0.63,2,,1,2,2,2,,,,,,,,2,,,,,,,,1,96,2,4,1,4,48000,2,2,,,,,0.63
"d6504e73e371480b9f6bb0a40e98c0a1",1,1,"BANANA FOOD",4,1,0.79,1,4,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.79
"d67b6f52a06d4a5fa233a261b9377fd4",2,1,"banana food plot",1,1,0.88,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.7
"d67b6f52a06d4a5fa233a261b9377fd4",2,2,"Cassava plot",1,2,,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.12
"d690d7dcc88a4812a4ba6d16408f376f",1,2,"CASSAVA",1,2,,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.3
