"hhid","parcelID","pltid","s3aq03","s2aq04_1","s3aq03_1","s3aq03_2","s3aq03_3","s3aq03_4a","s3aq03_4b","s3aq03a","s3aq04","s3aq04a","s3aq05","s3aq06","s3aq07","s3aq08","s3aq09","s3aq12","s3aq13","s3aq14","s3aq14a","s3aq15","s3aq16","s3aq17","s3aq18","s3aq19","s3aq22","s3aq23","s3aq24a","s3aq24b","s3aq25","s3aq26","s3aq27","s3aq28","s3aq34","s3aq35a","s3aq35b","s3aq35c","s3aq36","s4aq07"
"bd1c08d3f7ad474a8b43305da8b6a540",3,1,"Soya Beans",,1,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.38
"bd1c08d3f7ad474a8b43305da8b6a540",4,1,"Cassava",,1,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.75
"bd1c08d3f7ad474a8b43305da8b6a540",1,1,"Beans",,1,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,1.5
"bd27f73982f14a068a8210bfb2dbbbc1",2,2,"SWEETPOTATOES",,3,2,,2,3,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.5
"bd27f73982f14a068a8210bfb2dbbbc1",2,1,"MAIZE",,3,2,,2,3,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.5
"bd27f73982f14a068a8210bfb2dbbbc1",1,1,"MILLET",,3,2,,2,3,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,1
"bd72aee8d4164067b0e2a4fbd4e254a2",2,1,"Cassava-old",0.62,1,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.64
"bd72aee8d4164067b0e2a4fbd4e254a2",4,1,"Maize",,1,2,,1,3,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,1
"bd7f6a475cac41cea98b2ce0f43d9c9b",1,1,"MATOOKE",,6,2,,1,6,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.4
"bd7f6a475cac41cea98b2ce0f43d9c9b",1,2,"Coffee",,6,2,,1,6,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.6
"bd7f6a475cac41cea98b2ce0f43d9c9b",2,1,"MAIZE",,1,2,,1,6,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,1
"bd7f6a475cac41cea98b2ce0f43d9c9b",2,2,"CASSAVA",,6,2,,1,6,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,1
"bd7f6a475cac41cea98b2ce0f43d9c9b",1,3,"Sweet potatoes",,6,2,,1,6,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.5
"bd958d37bb45409d8796ee5de9a75ee6",1,1,"COFFEE",,2,2,,1,4,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.2
"bdb354bb8e6d4a948371343ed30a4078",3,1,"simsim",0.65,1,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.65
"bdb354bb8e6d4a948371343ed30a4078",1,1,"maize",1.1,1,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,1.1
"bdb4e1273cf948b59b09ae2d8b907fa7",1,1,"MATOOKE",0.53,1,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.53
"bdb4e1273cf948b59b09ae2d8b907fa7",1,3,"CASSAVA",0.18,1,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.18
"bdb4e1273cf948b59b09ae2d8b907fa7",1,4,"BEANS, MAIZE",0.28,1,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.28
"bdb4e1273cf948b59b09ae2d8b907fa7",1,2,"COFFEE",0.28,1,2,,1,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.28
"bdb8c4168948429d823bcabe930f0129",1,1,"Banana food/Beans",0.75,2,2,,1,2,2,1,1,500,2,,,,1,2,,,,,,,,2,,,,,,,,2,,,,,0.75
"bdc980caf79846869af8048b704a6997",1,1,"SWEET POTATOES",,8,2,,1,8,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.25
"bdc980caf79846869af8048b704a6997",2,1,"MAIZE",,8,2,,1,8,2,1,1,100,2,,,,1,2,,,,,,,,2,,,,,,,,2,,,,,0.5
"bdf2414dcc9e40008d670974bfbb1dda",1,1,"MAIZE PLOT",,1,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,4,6,0,90000,1
"bdf2414dcc9e40008d670974bfbb1dda",3,1,"CASSAVA PLOT",,1,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,3,0,0,10000,0.31
"bdf2414dcc9e40008d670974bfbb1dda",2,1,"MAIZE PLOT",,1,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,10,8,7,80000,1.5
"bdf2414dcc9e40008d670974bfbb1dda",2,2,"SWEET POTATO PLOT",,1,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,30,40,0,200000,0.5
"bdfde6bf76fa4e6690cc3f692657de57",1,1,"PLOT A COFFEE",,2,2,,2,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,7,0,0,30000,0.99
"be4e3dfc53034885a1a42d4840817c88",1,1,"CASSAVA",,1,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,1
"be4e3dfc53034885a1a42d4840817c88",4,1,"CASSAVA",1,1,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,2,0,0,10000,1
"be66986323ae4c40a8bada668061e09b",1,1,"PLOT A BANANA",,1,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.5
"be8dde780cd14d3aaf9eeaf0332ca597",3,1,"SUNFLOWER",,1,2,,1,5,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,1,1,0,60000,1
"be8dde780cd14d3aaf9eeaf0332ca597",1,1,"SUNFLOWER",,1,2,,1,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,1.5
"bec29af61e624ba1b0d5bb1137ee3d87",2,1,"COFFEE PLOT",,2,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.12
"bec29af61e624ba1b0d5bb1137ee3d87",4,1,"GROUND NUTS PLOT",,2,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,1
"bec29af61e624ba1b0d5bb1137ee3d87",5,1,"SOYA PLOT",,2,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,3
"bec29af61e624ba1b0d5bb1137ee3d87",1,1,"BANANA FOOD PLOT",,2,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.25
"bed3e73713634cebbc2c9bbd8f5cf072",3,1,"COFFEE PLOT",,1,2,,2,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.5
"bed3e73713634cebbc2c9bbd8f5cf072",2,1,"BANANA AND COFFEE PLOT",,2,2,,1,2,2,1,2,150,2,,,,1,2,,,,,,,,2,,,,,,,,2,,,,,0.5
"bed3e73713634cebbc2c9bbd8f5cf072",1,1,"BANANA PLOT",,1,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,1
"bed473acc27844feb5141ea3784501de",1,3,"SWEET POTATOES PLOT",,1,2,,1,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.15
"bed473acc27844feb5141ea3784501de",1,1,"BANANA FOOD PLOT",,1,2,,1,4,2,1,1,200,2,,,,96,2,,,,,,,,2,,,,,,,,2,,,,,0.25
"bed473acc27844feb5141ea3784501de",1,2,"CASSAVA PLOT",,1,2,,1,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.25
"bed8e25a73cd4da5bc9268c678f8ba01",1,1,"BANANA FOOD PLOT",,1,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,1
"bed8e25a73cd4da5bc9268c678f8ba01",2,3,"CASSAVA PLOT",,1,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.5
"bed8e25a73cd4da5bc9268c678f8ba01",2,2,"GROUNDNUTS AND MAIZE PLOT",,1,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.65
"bed8e25a73cd4da5bc9268c678f8ba01",2,1,"SWEET POTATOES PLOT",,1,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.35
"bed8e25a73cd4da5bc9268c678f8ba01",2,4,"BEANS PLOT",,1,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.5
"beeb3f06ae924d9aaf19e0ebd2be5f0b",2,1,"Cassava",0.12,2,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.12
"beeb3f06ae924d9aaf19e0ebd2be5f0b",1,1,"Cassava",,2,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.5
"beeb3f06ae924d9aaf19e0ebd2be5f0b",3,1,"Cassava",0.52,2,2,,1,2,1,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.52
"bef86061296b4b76b955447d27508c08",1,1,"Nwagi",,3,2,,2,3,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,24,8,0,104000,0.5
"bef86061296b4b76b955447d27508c08",2,1,"Cassava",,3,2,,2,3,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.5
"bef86061296b4b76b955447d27508c08",1,2,"oranga",,3,2,,2,3,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,20,8,0,140000,0.5
"bf17905834a842e9aec1da4afcef6c60",2,1,"BEANS",0.35,2,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.3
"bf3be37bfc524376819d8ffe6f93ded9",1,1,"banana",0.08,2,1,2,,,2,1,1,200,2,,,,1,2,,,,,,,,2,,,,,,,,2,,,,,0.08
"bf3be37bfc524376819d8ffe6f93ded9",2,1,"Beans",,2,1,2,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,1,0,0,6000,0.5
"bf3be37bfc524376819d8ffe6f93ded9",3,1,"coffee",,2,1,2,,,2,1,1,300,2,,,,1,2,,,,,,,,2,,,,,,,,1,2,0,0,12000,0.25
"bf9d7ec3f37e488e92f82ba237bfaa31",1,1,"MIXED PLOT",,1,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.25
"bf9d7ec3f37e488e92f82ba237bfaa31",2,1,"COFFEE",,1,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.75
"bf9d7ec3f37e488e92f82ba237bfaa31",2,2,"SWEETPOTATOES",,1,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.25
"bfbf1e4818414221b069ef352d8a1964",2,1,"MILLET",,2,2,,2,3,1,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,0,2,0,10000,1
"bfbf1e4818414221b069ef352d8a1964",3,1,"BANANA FOOD/CASSAVA",0.48,2,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.48
"bfc79892ff7141d78ac1f519614428f8",2,1,"Banana",0.29,2,1,2,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.25
"bfc79892ff7141d78ac1f519614428f8",3,1,"Gnuts",,2,1,2,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.5
"bfc79892ff7141d78ac1f519614428f8",1,1,"Beans",,2,1,2,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.25
"bfff76973b0f4a6eacf29d6eca7c37d5",1,1,"Cassava",,4,1,4,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.5
"bfff76973b0f4a6eacf29d6eca7c37d5",3,1,"Cotton",,4,1,4,,,2,2,,,,,,,,2,,,,,,,,1,2,2,0.25,1,0.25,3500,3,2,,,,,0.5
"c00e2d51bb424d518fb62d0431aed082",2,1,"maize",,2,2,,1,2,2,2,,,,,,,,1,4,1,2,2,,,,2,,,,,,,,2,,,,,1
"c01cead2bfe64a6d81549572f0a83340",1,3,"cassava",,1,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.8
"c01cead2bfe64a6d81549572f0a83340",1,2,"Potato",,1,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.5
"c01cead2bfe64a6d81549572f0a83340",1,1,"matooke",,1,1,1,,,2,1,1,400,2,,,,1,2,,,,,,,,2,,,,,,,,2,,,,,1.5
"c0512c0cad7d4c5c866d72a138ec9d69",2,1,"Cassava",1.89,1,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,1.89
"c0512c0cad7d4c5c866d72a138ec9d69",1,1,"Simsim",,1,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,10,20,0,70000,0.5
"c057a0ae94a948da99fc510c2ec51e8e",1,3,"MAIZE PLOT",,1,2,,1,2,2,2,,,,,,,,1,4,1,10,1,10,140000,2,1,1,2,1.5,1,1.5,40000,2,1,25,0,0,150000,1
"c057a0ae94a948da99fc510c2ec51e8e",1,1,"BANANA, COFFEE AND BEANS PLOT",,1,2,,1,2,2,1,1,2000,1,2000,200000,4,,2,,,,,,,,2,,,,,,,,1,30,0,0,200000,3
"c057a0ae94a948da99fc510c2ec51e8e",1,2,"CASSAVA PLOT",,1,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,10,0,0,50000,1
"c07d993a72ec4f05bbcd6fd152c35052",1,1,"Sorghum",,2,1,2,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.5
"c07d993a72ec4f05bbcd6fd152c35052",2,1,"Cassava",,2,1,2,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.25
"c08223acc5a8485e8de6744a289cc415",1,1,"CASSAVA",1,1,2,,1,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,1
"c08223acc5a8485e8de6744a289cc415",1,3,"IRISH POTATOES",0.25,1,2,,1,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.25
"c08223acc5a8485e8de6744a289cc415",1,4,"MATOOKE",0.25,1,2,,1,2,2,1,1,300,2,,,,2,2,,,,,,,,2,,,,,,,,2,,,,,0.25
"c0869f127ed3419f887a4753a8e80f63",1,1,"COFFEE",1.68,1,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,1.68
"c08d7f3d06be445f9599a2704a72a3d3",1,3,"RICE",,2,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,48,0,0,200000,0.25
"c08d7f3d06be445f9599a2704a72a3d3",1,1,"MAIZE",,2,2,,1,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,1
"c08d7f3d06be445f9599a2704a72a3d3",1,2,"BEANS",,2,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,48,0,0,200000,1
"c0d1b04857314dd488addfd633f906d3",1,4,"POTATOES",,2,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.6
"c0d1b04857314dd488addfd633f906d3",1,1,"MILLET",,2,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.5
"c0d1b04857314dd488addfd633f906d3",1,2,"MAIZE",,2,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,1
"c0d1b04857314dd488addfd633f906d3",1,6,"SOYA",,2,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.6
"c0d1b04857314dd488addfd633f906d3",1,3,"GROUND NUTS",,2,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.7
"c0d1b04857314dd488addfd633f906d3",1,5,"BEANS",,2,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.6
"c0f54fb6aef14c8d8096200c4fe48dfd",2,1,"CASSAVA",0.19,1,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.19
"c0f54fb6aef14c8d8096200c4fe48dfd",1,1,"CASSAVA MAY",0.36,1,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.36
"c0f54fb6aef14c8d8096200c4fe48dfd",1,2,"CASSAVA AUGUST",0.12,1,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.12
"c105276c77a147689a5b0e4b1a860c11",1,1,"POTATS",0.3,1,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.3
"c13d65cf6d1e447cafc940376bb118f1",1,1,"NGOR",0.5,1,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,1,0,0,5000,0.5
"c147f6c2bf0749a1b6976ad60b12ff0e",1,1,"NOT CULTIVATED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"c160bc82970746518c83fbd77fab9b22",3,1,"Sweet potatoes",,2,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.25
"c160bc82970746518c83fbd77fab9b22",1,1,"cofee",,2,2,,2,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.3
"c160bc82970746518c83fbd77fab9b22",1,2,"cassava",,2,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.2
"c19b80977d444d4baea4229850d6883e",1,1,"CASSAVA",,2,1,2,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,4,4,0,50000,0.5
"c1cab02df2844dada988b3f8b20be4c6",2,3,"SWEATPOTATOES",,1,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.06
"c1cab02df2844dada988b3f8b20be4c6",1,1,"COFFEE",0.27,1,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.27
"c1cab02df2844dada988b3f8b20be4c6",2,2,"BEANS, CASSAVA",,1,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.22
"c1cab02df2844dada988b3f8b20be4c6",2,1,"MILLET",,1,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.12
"c1d89c0ae646439ba17d94c3581ebb41",1,1,"COFFEE",0.12,1,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.12
"c1d89c0ae646439ba17d94c3581ebb41",1,3,"SWEET POTATOES",0.25,1,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.25
"c1d89c0ae646439ba17d94c3581ebb41",1,2,"BEANS AND MAIZE",0.25,1,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.25
"c1e0914c45ef425bb761309bf7625bf2",2,1,"BEANS/MAIZE/COFFEE",0.23,4,2,,2,4,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.23
"c1e0914c45ef425bb761309bf7625bf2",1,1,"MILLET",0.5,4,2,,1,4,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.5
"c1e0914c45ef425bb761309bf7625bf2",4,1,"BANANA FOOD",0.32,4,2,,1,4,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.32
"c1f5cb68243e4370ba4103ce526854c7",1,1,"KABIR",,1,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,0,2,0,10000,0.5
"c1f5cb68243e4370ba4103ce526854c7",2,1,"LAYATA",0.34,1,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.34
"c212a28ff79e4ca99099ee42e92a7075",1,1,"Maize",,5,2,,4,5,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,1
"c21897c536a245d198ab17088b5c842e",2,1,"SWEET POTATOES PLOT",,2,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.5
"c21897c536a245d198ab17088b5c842e",3,1,"CASSAVA PLOT",,2,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.5
"c21ca172b2704a3da90994ff191b0c83",3,1,"MAIZE",,1,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.25
"c21ca172b2704a3da90994ff191b0c83",2,1,"MILLET",,1,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.25
"c21ca172b2704a3da90994ff191b0c83",1,1,"MATOOKE",0.35,1,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.35
"c22c8886f04f4b3cb0023fe36f332872",2,1,"Rice",,5,2,,1,5,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.18
"c22c8886f04f4b3cb0023fe36f332872",1,1,"Cassava",,5,2,,1,5,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.38
"c2546dd3727f488d94a0a57bdbf1421b",1,3,"CASSAVA APRIL 2",0.94,3,1,3,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.94
"c2546dd3727f488d94a0a57bdbf1421b",1,1,"CASSAVA MARCH 2018",0.73,3,1,3,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.73
"c2546dd3727f488d94a0a57bdbf1421b",1,2,"CASSAVA APRIL 1",0.5,3,1,3,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.5
"c2546dd3727f488d94a0a57bdbf1421b",1,4,"GROUNDNUTS",0.69,3,1,3,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.69
"c2546dd3727f488d94a0a57bdbf1421b",1,5,"SWEET POTATOES",0.28,3,1,3,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.28
"c2552b6db5424961a263d36209479e71",2,3,"sweetpotata",0.2,2,1,2,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.2
"c2552b6db5424961a263d36209479e71",1,1,"beans",,1,1,2,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.5
"c2552b6db5424961a263d36209479e71",2,5,"banana",0.25,2,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.25
"c2552b6db5424961a263d36209479e71",2,4,"g.nuts",0.2,2,1,2,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.2
"c2552b6db5424961a263d36209479e71",2,2,"coffee",0.25,2,1,2,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,1
"c2552b6db5424961a263d36209479e71",2,1,"beans",2.94,2,1,2,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.5
"c260e6f3b351439a85dd2b8bbeaa8cf7",2,1,"Cassava",,1,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,0,6,0,18000,1
"c27fb44de024448e8d117488de51b37b",1,1,"MATOOKE AND COFFEE",0.94,2,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.94
"c27fb44de024448e8d117488de51b37b",2,1,"BEANS MAIZE",,2,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.35
"c27fb44de024448e8d117488de51b37b",2,2,"CASSAVA",,2,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.4
"c29ccb7007c14dc1a36acf811a01839c",3,1,"LAYATA",0.58,2,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,3,0,0,30000,0.58
"c2a181b861284c4b92bfdf46e3fab83f",1,2,"Maize",,2,1,2,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.6
"c2a181b861284c4b92bfdf46e3fab83f",1,3,"Greens",0.01,2,1,2,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.01
"c2a181b861284c4b92bfdf46e3fab83f",1,4,"okra",0.01,2,1,2,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.01
"c2a181b861284c4b92bfdf46e3fab83f",1,1,"Sweet potatoes",0.1,2,1,2,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.1
"c2aca8d760cb43078a7f97c91fdaaeb9",2,1,"Banana food/coffee/beans",1.02,2,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,1.02
"c2aca8d760cb43078a7f97c91fdaaeb9",1,2,"COFFEE",,2,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.3
"c2aca8d760cb43078a7f97c91fdaaeb9",1,1,"MILLET",,2,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.2
"c2d4e5e48dc14e2bbea835b367432777",1,1,"MIXED PLOT",0.25,2,2,,1,2,2,1,1,100,2,,,,1,2,,,,,,,,2,,,,,,,,2,,,,,0.25
"c31b5683d2e54d6fb50776689fbd7149",1,2,"Pineapples",3.7,1,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,4,4,0,80000,3.7
"c31b5683d2e54d6fb50776689fbd7149",1,1,"Banana food",0.23,1,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,5,0,0,25000,0.23
"c3493b9c563d49ca882e3ccc4a5eb4bc",4,1,"CASSAVA 2018",,8,1,8,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,6,0,0,50000,1
"c3619c9cc0ff496da2d064b12f525722",1,2,"cassava",0.22,2,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.22
"c3619c9cc0ff496da2d064b12f525722",1,1,"coffee",0.24,2,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.24
"c36cdc633d9b406c8dbba35ed487d325",2,1,"Matooke",,1,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.25
"c36cdc633d9b406c8dbba35ed487d325",1,1,"Coffee",,1,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,1
"c36cdc633d9b406c8dbba35ed487d325",3,1,"Beans",,1,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.25
"c38229ae4b5d4de0bff50c0a4e104f18",3,2,"Maize",,1,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,4,0,0,15000,0.5
"c38229ae4b5d4de0bff50c0a4e104f18",3,1,"Cassava",,1,2,,1,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.5
"c3bec3af1c4f432fa0c5cb6153099edb",1,2,"SWEET POTATOES PLOT",,1,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.25
"c3bec3af1c4f432fa0c5cb6153099edb",1,1,"CASSAVA PLOT",,1,1,1,,,2,1,1,500,1,500,65000,2,,2,,,,,,,,1,1,2,1,1,0.5,5000,3,1,8,5,0,60000,0.75
